Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
A94,Blackrock,1,2010,All Dwelling Statuses,All Buyer Types,618889.0
A94,Blackrock,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,450750.0
A94,Blackrock,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,793222.0
A94,Blackrock,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,395000.0
A94,Blackrock,1,2010,New,All Buyer Types,410750.0
A94,Blackrock,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,367500.0
A94,Blackrock,1,2010,New,Household Buyer - Former Owner-Occupier,454000.0
A94,Blackrock,1,2010,New,Household Buyer - Non-Occupier,
A94,Blackrock,1,2010,Existing,All Buyer Types,644906.0
A94,Blackrock,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,462643.0
A94,Blackrock,1,2010,Existing,Household Buyer - Former Owner-Occupier,835625.0
A94,Blackrock,1,2010,Existing,Household Buyer - Non-Occupier,395000.0
A94,Blackrock,2,2010,All Dwelling Statuses,All Buyer Types,551000.0
A94,Blackrock,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,617333.0
A94,Blackrock,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,680333.0
A94,Blackrock,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,356000.0
A94,Blackrock,2,2010,New,All Buyer Types,660000.0
A94,Blackrock,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,950000.0
A94,Blackrock,2,2010,New,Household Buyer - Former Owner-Occupier,
A94,Blackrock,2,2010,New,Household Buyer - Non-Occupier,370000.0
A94,Blackrock,2,2010,Existing,All Buyer Types,532833.0
A94,Blackrock,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,451000.0
A94,Blackrock,2,2010,Existing,Household Buyer - Former Owner-Occupier,680333.0
A94,Blackrock,2,2010,Existing,Household Buyer - Non-Occupier,352500.0
A94,Blackrock,3,2010,All Dwelling Statuses,All Buyer Types,567739.0
A94,Blackrock,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,583000.0
A94,Blackrock,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,622857.0
A94,Blackrock,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,280000.0
A94,Blackrock,3,2010,New,All Buyer Types,355000.0
A94,Blackrock,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
A94,Blackrock,3,2010,New,Household Buyer - Former Owner-Occupier,355000.0
A94,Blackrock,3,2010,New,Household Buyer - Non-Occupier,
A94,Blackrock,3,2010,Existing,All Buyer Types,577409.0
A94,Blackrock,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,583000.0
A94,Blackrock,3,2010,Existing,Household Buyer - Former Owner-Occupier,643462.0
A94,Blackrock,3,2010,Existing,Household Buyer - Non-Occupier,280000.0
A94,Blackrock,4,2010,All Dwelling Statuses,All Buyer Types,537155.0
A94,Blackrock,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,318906.0
A94,Blackrock,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,843333.0
A94,Blackrock,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,355000.0
A94,Blackrock,4,2010,New,All Buyer Types,422000.0
A94,Blackrock,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,355000.0
A94,Blackrock,4,2010,New,Household Buyer - Former Owner-Occupier,522500.0
A94,Blackrock,4,2010,New,Household Buyer - Non-Occupier,
A94,Blackrock,4,2010,Existing,All Buyer Types,561146.0
A94,Blackrock,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,310577.0
A94,Blackrock,4,2010,Existing,Household Buyer - Former Owner-Occupier,907500.0
A94,Blackrock,4,2010,Existing,Household Buyer - Non-Occupier,355000.0
A94,Blackrock,5,2010,All Dwelling Statuses,All Buyer Types,513828.0
A94,Blackrock,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,407371.0
A94,Blackrock,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,584361.0
A94,Blackrock,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,410000.0
A94,Blackrock,5,2010,New,All Buyer Types,208841.0
A94,Blackrock,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,208841.0
A94,Blackrock,5,2010,New,Household Buyer - Former Owner-Occupier,
A94,Blackrock,5,2010,New,Household Buyer - Non-Occupier,
A94,Blackrock,5,2010,Existing,All Buyer Types,524345.0
A94,Blackrock,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,432188.0
A94,Blackrock,5,2010,Existing,Household Buyer - Former Owner-Occupier,584361.0
A94,Blackrock,5,2010,Existing,Household Buyer - Non-Occupier,410000.0
A94,Blackrock,6,2010,All Dwelling Statuses,All Buyer Types,545757.0
A94,Blackrock,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,400045.0
A94,Blackrock,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,688210.0
A94,Blackrock,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,350000.0
A94,Blackrock,6,2010,New,All Buyer Types,390440.0
A94,Blackrock,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
A94,Blackrock,6,2010,New,Household Buyer - Former Owner-Occupier,390440.0
A94,Blackrock,6,2010,New,Household Buyer - Non-Occupier,
A94,Blackrock,6,2010,Existing,All Buyer Types,551731.0
A94,Blackrock,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,400045.0
A94,Blackrock,6,2010,Existing,Household Buyer - Former Owner-Occupier,711115.0
A94,Blackrock,6,2010,Existing,Household Buyer - Non-Occupier,350000.0
A94,Blackrock,7,2010,All Dwelling Statuses,All Buyer Types,503582.0
A94,Blackrock,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,425625.0
A94,Blackrock,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,643015.0
A94,Blackrock,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,237900.0
A94,Blackrock,7,2010,New,All Buyer Types,300000.0
A94,Blackrock,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
A94,Blackrock,7,2010,New,Household Buyer - Former Owner-Occupier,300000.0
A94,Blackrock,7,2010,New,Household Buyer - Non-Occupier,
A94,Blackrock,7,2010,Existing,All Buyer Types,511412.0
A94,Blackrock,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,425625.0
A94,Blackrock,7,2010,Existing,Household Buyer - Former Owner-Occupier,669401.0
A94,Blackrock,7,2010,Existing,Household Buyer - Non-Occupier,237900.0
A94,Blackrock,8,2010,All Dwelling Statuses,All Buyer Types,658609.0
A94,Blackrock,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,355913.0
A94,Blackrock,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,848660.0
A94,Blackrock,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,313750.0
A94,Blackrock,8,2010,New,All Buyer Types,
A94,Blackrock,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
A94,Blackrock,8,2010,New,Household Buyer - Former Owner-Occupier,
A94,Blackrock,8,2010,New,Household Buyer - Non-Occupier,
A94,Blackrock,8,2010,Existing,All Buyer Types,658609.0
