Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
P36,Youghal,1,2010,All Dwelling Statuses,All Buyer Types,135000.0
P36,Youghal,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,135000.0
P36,Youghal,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
P36,Youghal,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P36,Youghal,1,2010,New,All Buyer Types,
P36,Youghal,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
P36,Youghal,1,2010,New,Household Buyer - Former Owner-Occupier,
P36,Youghal,1,2010,New,Household Buyer - Non-Occupier,
P36,Youghal,1,2010,Existing,All Buyer Types,135000.0
P36,Youghal,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,135000.0
P36,Youghal,1,2010,Existing,Household Buyer - Former Owner-Occupier,
P36,Youghal,1,2010,Existing,Household Buyer - Non-Occupier,
P36,Youghal,2,2010,All Dwelling Statuses,All Buyer Types,315978.0
P36,Youghal,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
P36,Youghal,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,309456.0
P36,Youghal,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,322500.0
P36,Youghal,2,2010,New,All Buyer Types,323912.0
P36,Youghal,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
P36,Youghal,2,2010,New,Household Buyer - Former Owner-Occupier,323912.0
P36,Youghal,2,2010,New,Household Buyer - Non-Occupier,
P36,Youghal,2,2010,Existing,All Buyer Types,313333.0
P36,Youghal,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
P36,Youghal,2,2010,Existing,Household Buyer - Former Owner-Occupier,295000.0
P36,Youghal,2,2010,Existing,Household Buyer - Non-Occupier,322500.0
P36,Youghal,3,2010,All Dwelling Statuses,All Buyer Types,131167.0
P36,Youghal,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,132500.0
P36,Youghal,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,128500.0
P36,Youghal,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P36,Youghal,3,2010,New,All Buyer Types,
P36,Youghal,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
P36,Youghal,3,2010,New,Household Buyer - Former Owner-Occupier,
P36,Youghal,3,2010,New,Household Buyer - Non-Occupier,
P36,Youghal,3,2010,Existing,All Buyer Types,131167.0
P36,Youghal,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,132500.0
P36,Youghal,3,2010,Existing,Household Buyer - Former Owner-Occupier,128500.0
P36,Youghal,3,2010,Existing,Household Buyer - Non-Occupier,
P36,Youghal,4,2010,All Dwelling Statuses,All Buyer Types,149100.0
P36,Youghal,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,161500.0
P36,Youghal,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,183500.0
P36,Youghal,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,119500.0
P36,Youghal,4,2010,New,All Buyer Types,188000.0
P36,Youghal,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,188000.0
P36,Youghal,4,2010,New,Household Buyer - Former Owner-Occupier,
P36,Youghal,4,2010,New,Household Buyer - Non-Occupier,
P36,Youghal,4,2010,Existing,All Buyer Types,139375.0
P36,Youghal,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,135000.0
P36,Youghal,4,2010,Existing,Household Buyer - Former Owner-Occupier,183500.0
P36,Youghal,4,2010,Existing,Household Buyer - Non-Occupier,119500.0
P36,Youghal,5,2010,All Dwelling Statuses,All Buyer Types,192325.0
P36,Youghal,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,181433.0
P36,Youghal,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,225000.0
P36,Youghal,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P36,Youghal,5,2010,New,All Buyer Types,197150.0
P36,Youghal,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,197150.0
P36,Youghal,5,2010,New,Household Buyer - Former Owner-Occupier,
P36,Youghal,5,2010,New,Household Buyer - Non-Occupier,
