,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
128,D14,1,2010,All Dwelling Statuses,All Buyer Types,458867.0
129,D14,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,369167.0
130,D14,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,518667.0
131,D14,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
688,D14,1,2010,New,All Buyer Types,
689,D14,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
690,D14,1,2010,New,Household Buyer - Former Owner-Occupier,
691,D14,1,2010,New,Household Buyer - Non-Occupier,
1248,D14,1,2010,Existing,All Buyer Types,458867.0
1249,D14,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,369167.0
1250,D14,1,2010,Existing,Household Buyer - Former Owner-Occupier,518667.0
1251,D14,1,2010,Existing,Household Buyer - Non-Occupier,
1808,D14,2,2010,All Dwelling Statuses,All Buyer Types,485892.0
1809,D14,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,365106.0
1810,D14,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,556556.0
1811,D14,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,725000.0
2368,D14,2,2010,New,All Buyer Types,484301.0
2369,D14,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
2370,D14,2,2010,New,Household Buyer - Former Owner-Occupier,484301.0
2371,D14,2,2010,New,Household Buyer - Non-Occupier,
2928,D14,2,2010,Existing,All Buyer Types,486143.0
2929,D14,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,365106.0
2930,D14,2,2010,Existing,Household Buyer - Former Owner-Occupier,580641.0
2931,D14,2,2010,Existing,Household Buyer - Non-Occupier,725000.0
3488,D14,3,2010,All Dwelling Statuses,All Buyer Types,508122.0
3489,D14,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,346429.0
3490,D14,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,641869.0
3491,D14,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,570000.0
4048,D14,3,2010,New,All Buyer Types,599950.0
4049,D14,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
4050,D14,3,2010,New,Household Buyer - Former Owner-Occupier,599950.0
4051,D14,3,2010,New,Household Buyer - Non-Occupier,
4608,D14,3,2010,Existing,All Buyer Types,502000.0
4609,D14,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,346429.0
4610,D14,3,2010,Existing,Household Buyer - Former Owner-Occupier,647857.0
4611,D14,3,2010,Existing,Household Buyer - Non-Occupier,570000.0
5168,D14,4,2010,All Dwelling Statuses,All Buyer Types,477891.0
5169,D14,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,391250.0
5170,D14,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,511477.0
5171,D14,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,455000.0
5728,D14,4,2010,New,All Buyer Types,283750.0
5729,D14,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
5730,D14,4,2010,New,Household Buyer - Former Owner-Occupier,283750.0
