,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
112,D10,1,2010,All Dwelling Statuses,All Buyer Types,150000.0
113,D10,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
114,D10,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,150000.0
115,D10,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
672,D10,1,2010,New,All Buyer Types,
673,D10,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
674,D10,1,2010,New,Household Buyer - Former Owner-Occupier,
675,D10,1,2010,New,Household Buyer - Non-Occupier,
1232,D10,1,2010,Existing,All Buyer Types,150000.0
1233,D10,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
1234,D10,1,2010,Existing,Household Buyer - Former Owner-Occupier,150000.0
1235,D10,1,2010,Existing,Household Buyer - Non-Occupier,
1792,D10,2,2010,All Dwelling Statuses,All Buyer Types,190625.0
1793,D10,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,150833.0
1794,D10,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,310000.0
1795,D10,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
2352,D10,2,2010,New,All Buyer Types,
2353,D10,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
2354,D10,2,2010,New,Household Buyer - Former Owner-Occupier,
2355,D10,2,2010,New,Household Buyer - Non-Occupier,
2912,D10,2,2010,Existing,All Buyer Types,190625.0
2913,D10,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,150833.0
2914,D10,2,2010,Existing,Household Buyer - Former Owner-Occupier,310000.0
2915,D10,2,2010,Existing,Household Buyer - Non-Occupier,
3472,D10,3,2010,All Dwelling Statuses,All Buyer Types,190846.0
3473,D10,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,203015.0
3474,D10,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,130000.0
3475,D10,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
4032,D10,3,2010,New,All Buyer Types,252538.0
4033,D10,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,252538.0
4034,D10,3,2010,New,Household Buyer - Former Owner-Occupier,
4035,D10,3,2010,New,Household Buyer - Non-Occupier,
4592,D10,3,2010,Existing,All Buyer Types,160000.0
4593,D10,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,170000.0
4594,D10,3,2010,Existing,Household Buyer - Former Owner-Occupier,130000.0
4595,D10,3,2010,Existing,Household Buyer - Non-Occupier,
5152,D10,4,2010,All Dwelling Statuses,All Buyer Types,188000.0
5153,D10,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,188000.0
5154,D10,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
5155,D10,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
5712,D10,4,2010,New,All Buyer Types,
5713,D10,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
5714,D10,4,2010,New,Household Buyer - Former Owner-Occupier,
5715,D10,4,2010,New,Household Buyer - Non-Occupier,
6272,D10,4,2010,Existing,All Buyer Types,188000.0
6273,D10,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,188000.0
6274,D10,4,2010,Existing,Household Buyer - Former Owner-Occupier,
6275,D10,4,2010,Existing,Household Buyer - Non-Occupier,
6832,D10,5,2010,All Dwelling Statuses,All Buyer Types,156667.0
6833,D10,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,156667.0
6834,D10,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
6835,D10,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
7392,D10,5,2010,New,All Buyer Types,
7393,D10,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
