Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
P25,Midleton,1,2010,All Dwelling Statuses,All Buyer Types,283143.0
P25,Midleton,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,291250.0
P25,Midleton,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,272333.0
P25,Midleton,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P25,Midleton,1,2010,New,All Buyer Types,340500.0
P25,Midleton,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,340500.0
P25,Midleton,1,2010,New,Household Buyer - Former Owner-Occupier,
P25,Midleton,1,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,1,2010,Existing,All Buyer Types,260200.0
P25,Midleton,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,242000.0
P25,Midleton,1,2010,Existing,Household Buyer - Former Owner-Occupier,272333.0
P25,Midleton,1,2010,Existing,Household Buyer - Non-Occupier,
P25,Midleton,2,2010,All Dwelling Statuses,All Buyer Types,204315.0
P25,Midleton,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,178539.0
P25,Midleton,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,291750.0
P25,Midleton,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,35000.0
P25,Midleton,2,2010,New,All Buyer Types,189388.0
P25,Midleton,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,73775.0
P25,Midleton,2,2010,New,Household Buyer - Former Owner-Occupier,305000.0
P25,Midleton,2,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,2,2010,Existing,All Buyer Types,207300.0
P25,Midleton,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,196000.0
P25,Midleton,2,2010,Existing,Household Buyer - Former Owner-Occupier,287333.0
P25,Midleton,2,2010,Existing,Household Buyer - Non-Occupier,35000.0
P25,Midleton,3,2010,All Dwelling Statuses,All Buyer Types,228945.0
P25,Midleton,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,221250.0
P25,Midleton,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,259725.0
P25,Midleton,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P25,Midleton,3,2010,New,All Buyer Types,232363.0
P25,Midleton,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,205000.0
P25,Midleton,3,2010,New,Household Buyer - Former Owner-Occupier,259725.0
P25,Midleton,3,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,3,2010,Existing,All Buyer Types,226667.0
P25,Midleton,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,226667.0
P25,Midleton,3,2010,Existing,Household Buyer - Former Owner-Occupier,
P25,Midleton,3,2010,Existing,Household Buyer - Non-Occupier,
P25,Midleton,4,2010,All Dwelling Statuses,All Buyer Types,225225.0
P25,Midleton,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,207000.0
P25,Midleton,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,269850.0
P25,Midleton,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,75000.0
P25,Midleton,4,2010,New,All Buyer Types,259999.0
P25,Midleton,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,259999.0
P25,Midleton,4,2010,New,Household Buyer - Former Owner-Occupier,
P25,Midleton,4,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,4,2010,Existing,All Buyer Types,221361.0
P25,Midleton,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,189333.0
P25,Midleton,4,2010,Existing,Household Buyer - Former Owner-Occupier,269850.0
P25,Midleton,4,2010,Existing,Household Buyer - Non-Occupier,75000.0
P25,Midleton,5,2010,All Dwelling Statuses,All Buyer Types,215944.0
P25,Midleton,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,219143.0
P25,Midleton,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,250220.0
P25,Midleton,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,125000.0
P25,Midleton,5,2010,New,All Buyer Types,239907.0
P25,Midleton,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,234750.0
P25,Midleton,5,2010,New,Household Buyer - Former Owner-Occupier,250220.0
P25,Midleton,5,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,5,2010,Existing,All Buyer Types,180000.0
P25,Midleton,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,198333.0
P25,Midleton,5,2010,Existing,Household Buyer - Former Owner-Occupier,
P25,Midleton,5,2010,Existing,Household Buyer - Non-Occupier,125000.0
P25,Midleton,6,2010,All Dwelling Statuses,All Buyer Types,267713.0
P25,Midleton,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,255753.0
P25,Midleton,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,252850.0
P25,Midleton,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,375000.0
P25,Midleton,6,2010,New,All Buyer Types,248971.0
P25,Midleton,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,271507.0
P25,Midleton,6,2010,New,Household Buyer - Former Owner-Occupier,203900.0
P25,Midleton,6,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,6,2010,Existing,All Buyer Types,277083.0
P25,Midleton,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,240000.0
P25,Midleton,6,2010,Existing,Household Buyer - Former Owner-Occupier,269167.0
P25,Midleton,6,2010,Existing,Household Buyer - Non-Occupier,375000.0
P25,Midleton,7,2010,All Dwelling Statuses,All Buyer Types,192468.0
P25,Midleton,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,209182.0
P25,Midleton,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,209400.0
P25,Midleton,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,83500.0
P25,Midleton,7,2010,New,All Buyer Types,191074.0
P25,Midleton,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,188542.0
P25,Midleton,7,2010,New,Household Buyer - Former Owner-Occupier,201201.0
P25,Midleton,7,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,7,2010,Existing,All Buyer Types,193165.0
P25,Midleton,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,222941.0
P25,Midleton,7,2010,Existing,Household Buyer - Former Owner-Occupier,213500.0
P25,Midleton,7,2010,Existing,Household Buyer - Non-Occupier,83500.0
P25,Midleton,8,2010,All Dwelling Statuses,All Buyer Types,211900.0
P25,Midleton,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,185000.0
P25,Midleton,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,240050.0
P25,Midleton,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,175000.0
P25,Midleton,8,2010,New,All Buyer Types,190692.0
P25,Midleton,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
P25,Midleton,8,2010,New,Household Buyer - Former Owner-Occupier,190692.0
P25,Midleton,8,2010,New,Household Buyer - Non-Occupier,
P25,Midleton,8,2010,Existing,All Buyer Types,213314.0
P25,Midleton,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,185000.0
P25,Midleton,8,2010,Existing,Household Buyer - Former Owner-Occupier,247102.0
P25,Midleton,8,2010,Existing,Household Buyer - Non-Occupier,175000.0
P25,Midleton,9,2010,All Dwelling Statuses,All Buyer Types,227921.0
P25,Midleton,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,196667.0
P25,Midleton,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,239051.0
P25,Midleton,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,288290.0
P25,Midleton,9,2010,New,All Buyer Types,278481.0
P25,Midleton,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
P25,Midleton,9,2010,New,Household Buyer - Former Owner-Occupier,273577.0
P25,Midleton,9,2010,New,Household Buyer - Non-Occupier,288290.0
P25,Midleton,9,2010,Existing,All Buyer Types,190000.0
P25,Midleton,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,196667.0
P25,Midleton,9,2010,Existing,Household Buyer - Former Owner-Occupier,170000.0
P25,Midleton,9,2010,Existing,Household Buyer - Non-Occupier,
P25,Midleton,10,2010,All Dwelling Statuses,All Buyer Types,189460.0
P25,Midleton,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,170875.0
P25,Midleton,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,195775.0
P25,Midleton,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,214000.0
P25,Midleton,10,2010,New,All Buyer Types,
