Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
D13,Dublin 13,1,2010,All Dwelling Statuses,All Buyer Types,379051.0
D13,Dublin 13,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,329256.0
D13,Dublin 13,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,442426.0
D13,Dublin 13,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,1,2010,New,All Buyer Types,313697.0
D13,Dublin 13,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,251598.0
D13,Dublin 13,1,2010,New,Household Buyer - Former Owner-Occupier,499995.0
D13,Dublin 13,1,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,1,2010,Existing,All Buyer Types,409806.0
D13,Dublin 13,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,387500.0
D13,Dublin 13,1,2010,Existing,Household Buyer - Former Owner-Occupier,429633.0
D13,Dublin 13,1,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,2,2010,All Dwelling Statuses,All Buyer Types,310908.0
D13,Dublin 13,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,242280.0
D13,Dublin 13,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,539667.0
D13,Dublin 13,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,2,2010,New,All Buyer Types,251670.0
D13,Dublin 13,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,251670.0
D13,Dublin 13,2,2010,New,Household Buyer - Former Owner-Occupier,
D13,Dublin 13,2,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,2,2010,Existing,All Buyer Types,347931.0
D13,Dublin 13,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,232890.0
D13,Dublin 13,2,2010,Existing,Household Buyer - Former Owner-Occupier,539667.0
D13,Dublin 13,2,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,3,2010,All Dwelling Statuses,All Buyer Types,392850.0
D13,Dublin 13,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,418624.0
D13,Dublin 13,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,315529.0
D13,Dublin 13,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,3,2010,New,All Buyer Types,256855.0
D13,Dublin 13,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,257102.0
D13,Dublin 13,3,2010,New,Household Buyer - Former Owner-Occupier,255375.0
D13,Dublin 13,3,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,3,2010,Existing,All Buyer Types,583242.0
D13,Dublin 13,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,741667.0
D13,Dublin 13,3,2010,Existing,Household Buyer - Former Owner-Occupier,345606.0
D13,Dublin 13,3,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,4,2010,All Dwelling Statuses,All Buyer Types,342858.0
D13,Dublin 13,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,253177.0
D13,Dublin 13,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,483786.0
D13,Dublin 13,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,4,2010,New,All Buyer Types,239238.0
D13,Dublin 13,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,129950.0
D13,Dublin 13,4,2010,New,Household Buyer - Former Owner-Occupier,275667.0
D13,Dublin 13,4,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,4,2010,Existing,All Buyer Types,372464.0
D13,Dublin 13,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,265500.0
D13,Dublin 13,4,2010,Existing,Household Buyer - Former Owner-Occupier,639875.0
D13,Dublin 13,4,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,5,2010,All Dwelling Statuses,All Buyer Types,290467.0
D13,Dublin 13,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,247195.0
D13,Dublin 13,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,344591.0
D13,Dublin 13,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,431000.0
D13,Dublin 13,5,2010,New,All Buyer Types,228674.0
D13,Dublin 13,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,216909.0
D13,Dublin 13,5,2010,New,Household Buyer - Former Owner-Occupier,315000.0
D13,Dublin 13,5,2010,New,Household Buyer - Non-Occupier,260000.0
D13,Dublin 13,5,2010,Existing,All Buyer Types,325777.0
D13,Dublin 13,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,274727.0
D13,Dublin 13,5,2010,Existing,Household Buyer - Former Owner-Occupier,348289.0
D13,Dublin 13,5,2010,Existing,Household Buyer - Non-Occupier,516500.0
D13,Dublin 13,6,2010,All Dwelling Statuses,All Buyer Types,374689.0
D13,Dublin 13,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,272827.0
D13,Dublin 13,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,588600.0
D13,Dublin 13,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,6,2010,New,All Buyer Types,216337.0
D13,Dublin 13,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,220485.0
D13,Dublin 13,6,2010,New,Household Buyer - Former Owner-Occupier,179000.0
D13,Dublin 13,6,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,6,2010,Existing,All Buyer Types,450095.0
D13,Dublin 13,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,312083.0
D13,Dublin 13,6,2010,Existing,Household Buyer - Former Owner-Occupier,634111.0
D13,Dublin 13,6,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,7,2010,All Dwelling Statuses,All Buyer Types,309528.0
D13,Dublin 13,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,278922.0
D13,Dublin 13,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,370691.0
D13,Dublin 13,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,371372.0
D13,Dublin 13,7,2010,New,All Buyer Types,260109.0
D13,Dublin 13,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,270588.0
D13,Dublin 13,7,2010,New,Household Buyer - Former Owner-Occupier,192995.0
D13,Dublin 13,7,2010,New,Household Buyer - Non-Occupier,371372.0
D13,Dublin 13,7,2010,Existing,All Buyer Types,354455.0
D13,Dublin 13,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,288538.0
D13,Dublin 13,7,2010,Existing,Household Buyer - Former Owner-Occupier,449667.0
D13,Dublin 13,7,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,8,2010,All Dwelling Statuses,All Buyer Types,317205.0
D13,Dublin 13,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,294298.0
D13,Dublin 13,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,408833.0
D13,Dublin 13,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,8,2010,New,All Buyer Types,223092.0
D13,Dublin 13,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,223092.0
D13,Dublin 13,8,2010,New,Household Buyer - Former Owner-Occupier,
D13,Dublin 13,8,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,8,2010,Existing,All Buyer Types,345848.0
D13,Dublin 13,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,323618.0
D13,Dublin 13,8,2010,Existing,Household Buyer - Former Owner-Occupier,408833.0
D13,Dublin 13,8,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,9,2010,All Dwelling Statuses,All Buyer Types,359332.0
D13,Dublin 13,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,373153.0
D13,Dublin 13,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,336667.0
D13,Dublin 13,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,220000.0
D13,Dublin 13,9,2010,New,All Buyer Types,199762.0
D13,Dublin 13,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,212202.0
D13,Dublin 13,9,2010,New,Household Buyer - Former Owner-Occupier,150000.0
D13,Dublin 13,9,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,9,2010,Existing,All Buyer Types,416321.0
D13,Dublin 13,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,431681.0
D13,Dublin 13,9,2010,Existing,Household Buyer - Former Owner-Occupier,430000.0
D13,Dublin 13,9,2010,Existing,Household Buyer - Non-Occupier,220000.0
D13,Dublin 13,10,2010,All Dwelling Statuses,All Buyer Types,294680.0
D13,Dublin 13,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,270366.0
D13,Dublin 13,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,345952.0
D13,Dublin 13,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,190000.0
D13,Dublin 13,10,2010,New,All Buyer Types,219065.0
D13,Dublin 13,10,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,216869.0
D13,Dublin 13,10,2010,New,Household Buyer - Former Owner-Occupier,227570.0
D13,Dublin 13,10,2010,New,Household Buyer - Non-Occupier,190000.0
D13,Dublin 13,10,2010,Existing,All Buyer Types,370294.0
D13,Dublin 13,10,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,319000.0
D13,Dublin 13,10,2010,Existing,Household Buyer - Former Owner-Occupier,464333.0
D13,Dublin 13,10,2010,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,11,2010,All Dwelling Statuses,All Buyer Types,253912.0
D13,Dublin 13,11,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,247134.0
D13,Dublin 13,11,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,297173.0
D13,Dublin 13,11,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,225000.0
D13,Dublin 13,11,2010,New,All Buyer Types,192997.0
D13,Dublin 13,11,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,188381.0
D13,Dublin 13,11,2010,New,Household Buyer - Former Owner-Occupier,206846.0
D13,Dublin 13,11,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,11,2010,Existing,All Buyer Types,286400.0
D13,Dublin 13,11,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,279182.0
D13,Dublin 13,11,2010,Existing,Household Buyer - Former Owner-Occupier,387500.0
D13,Dublin 13,11,2010,Existing,Household Buyer - Non-Occupier,225000.0
D13,Dublin 13,12,2010,All Dwelling Statuses,All Buyer Types,385880.0
D13,Dublin 13,12,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,272591.0
D13,Dublin 13,12,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,522146.0
D13,Dublin 13,12,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,675000.0
D13,Dublin 13,12,2010,New,All Buyer Types,339880.0
D13,Dublin 13,12,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,213073.0
D13,Dublin 13,12,2010,New,Household Buyer - Former Owner-Occupier,593495.0
D13,Dublin 13,12,2010,New,Household Buyer - Non-Occupier,
D13,Dublin 13,12,2010,Existing,All Buyer Types,404914.0
D13,Dublin 13,12,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,304333.0
D13,Dublin 13,12,2010,Existing,Household Buyer - Former Owner-Occupier,500192.0
D13,Dublin 13,12,2010,Existing,Household Buyer - Non-Occupier,675000.0
D13,Dublin 13,1,2011,All Dwelling Statuses,All Buyer Types,427063.0
D13,Dublin 13,1,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,147493.0
D13,Dublin 13,1,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,473658.0
D13,Dublin 13,1,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,1,2011,New,All Buyer Types,153722.0
D13,Dublin 13,1,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,147493.0
D13,Dublin 13,1,2011,New,Household Buyer - Former Owner-Occupier,159950.0
D13,Dublin 13,1,2011,New,Household Buyer - Non-Occupier,
D13,Dublin 13,1,2011,Existing,All Buyer Types,536400.0
D13,Dublin 13,1,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
D13,Dublin 13,1,2011,Existing,Household Buyer - Former Owner-Occupier,536400.0
D13,Dublin 13,1,2011,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,2,2011,All Dwelling Statuses,All Buyer Types,396467.0
D13,Dublin 13,2,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,263598.0
D13,Dublin 13,2,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,520217.0
D13,Dublin 13,2,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,329167.0
D13,Dublin 13,2,2011,New,All Buyer Types,214002.0
D13,Dublin 13,2,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,232244.0
D13,Dublin 13,2,2011,New,Household Buyer - Former Owner-Occupier,195759.0
D13,Dublin 13,2,2011,New,Household Buyer - Non-Occupier,
D13,Dublin 13,2,2011,Existing,All Buyer Types,462818.0
D13,Dublin 13,2,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,284500.0
D13,Dublin 13,2,2011,Existing,Household Buyer - Former Owner-Occupier,650000.0
D13,Dublin 13,2,2011,Existing,Household Buyer - Non-Occupier,329167.0
D13,Dublin 13,3,2011,All Dwelling Statuses,All Buyer Types,395841.0
D13,Dublin 13,3,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,264738.0
D13,Dublin 13,3,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,448282.0
D13,Dublin 13,3,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,3,2011,New,All Buyer Types,163950.0
D13,Dublin 13,3,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,163950.0
D13,Dublin 13,3,2011,New,Household Buyer - Former Owner-Occupier,
D13,Dublin 13,3,2011,New,Household Buyer - Non-Occupier,
D13,Dublin 13,3,2011,Existing,All Buyer Types,413678.0
D13,Dublin 13,3,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,298333.0
D13,Dublin 13,3,2011,Existing,Household Buyer - Former Owner-Occupier,448282.0
D13,Dublin 13,3,2011,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,4,2011,All Dwelling Statuses,All Buyer Types,339667.0
D13,Dublin 13,4,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,220000.0
D13,Dublin 13,4,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,399500.0
D13,Dublin 13,4,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,4,2011,New,All Buyer Types,142500.0
D13,Dublin 13,4,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,169999.0
D13,Dublin 13,4,2011,New,Household Buyer - Former Owner-Occupier,115000.0
D13,Dublin 13,4,2011,New,Household Buyer - Non-Occupier,
D13,Dublin 13,4,2011,Existing,All Buyer Types,396000.0
D13,Dublin 13,4,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,245000.0
D13,Dublin 13,4,2011,Existing,Household Buyer - Former Owner-Occupier,456400.0
D13,Dublin 13,4,2011,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,5,2011,All Dwelling Statuses,All Buyer Types,397435.0
D13,Dublin 13,5,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,260672.0
D13,Dublin 13,5,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,471077.0
D13,Dublin 13,5,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,5,2011,New,All Buyer Types,190567.0
D13,Dublin 13,5,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,190567.0
D13,Dublin 13,5,2011,New,Household Buyer - Former Owner-Occupier,
D13,Dublin 13,5,2011,New,Household Buyer - Non-Occupier,
D13,Dublin 13,5,2011,Existing,All Buyer Types,433941.0
D13,Dublin 13,5,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,313250.0
D13,Dublin 13,5,2011,Existing,Household Buyer - Former Owner-Occupier,471077.0
D13,Dublin 13,5,2011,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,6,2011,All Dwelling Statuses,All Buyer Types,290692.0
D13,Dublin 13,6,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,272800.0
D13,Dublin 13,6,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,301875.0
D13,Dublin 13,6,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
D13,Dublin 13,6,2011,New,All Buyer Types,164999.0
D13,Dublin 13,6,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
D13,Dublin 13,6,2011,New,Household Buyer - Former Owner-Occupier,164999.0
D13,Dublin 13,6,2011,New,Household Buyer - Non-Occupier,
D13,Dublin 13,6,2011,Existing,All Buyer Types,301167.0
D13,Dublin 13,6,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,272800.0
D13,Dublin 13,6,2011,Existing,Household Buyer - Former Owner-Occupier,321429.0
D13,Dublin 13,6,2011,Existing,Household Buyer - Non-Occupier,
D13,Dublin 13,7,2011,All Dwelling Statuses,All Buyer Types,380237.0
D13,Dublin 13,7,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,249150.0
D13,Dublin 13,7,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,467679.0
D13,Dublin 13,7,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,314544.0
D13,Dublin 13,7,2011,New,All Buyer Types,305725.0
D13,Dublin 13,7,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,217475.0
D13,Dublin 13,7,2011,New,Household Buyer - Former Owner-Occupier,373750.0
D13,Dublin 13,7,2011,New,Household Buyer - Non-Occupier,346175.0
D13,Dublin 13,7,2011,Existing,All Buyer Types,402153.0
D13,Dublin 13,7,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,264988.0
D13,Dublin 13,7,2011,Existing,Household Buyer - Former Owner-Occupier,486465.0
D13,Dublin 13,7,2011,Existing,Household Buyer - Non-Occupier,304000.0
D13,Dublin 13,8,2011,All Dwelling Statuses,All Buyer Types,502500.0
D13,Dublin 13,8,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,244083.0
D13,Dublin 13,8,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,605867.0
D13,Dublin 13,8,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
