Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
N91,Mullingar,1,2010,All Dwelling Statuses,All Buyer Types,223216.0
N91,Mullingar,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,174166.0
N91,Mullingar,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,282662.0
N91,Mullingar,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,91000.0
N91,Mullingar,1,2010,New,All Buyer Types,338615.0
N91,Mullingar,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,200163.0
N91,Mullingar,1,2010,New,Household Buyer - Former Owner-Occupier,384765.0
N91,Mullingar,1,2010,New,Household Buyer - Non-Occupier,
N91,Mullingar,1,2010,Existing,All Buyer Types,184750.0
N91,Mullingar,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,169833.0
N91,Mullingar,1,2010,Existing,Household Buyer - Former Owner-Occupier,221400.0
N91,Mullingar,1,2010,Existing,Household Buyer - Non-Occupier,91000.0
N91,Mullingar,2,2010,All Dwelling Statuses,All Buyer Types,169764.0
N91,Mullingar,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,169128.0
N91,Mullingar,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,170582.0
N91,Mullingar,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
N91,Mullingar,2,2010,New,All Buyer Types,200408.0
N91,Mullingar,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,225577.0
N91,Mullingar,2,2010,New,Household Buyer - Former Owner-Occupier,150072.0
N91,Mullingar,2,2010,New,Household Buyer - Non-Occupier,
N91,Mullingar,2,2010,Existing,All Buyer Types,162692.0
N91,Mullingar,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,153000.0
N91,Mullingar,2,2010,Existing,Household Buyer - Former Owner-Occupier,174000.0
N91,Mullingar,2,2010,Existing,Household Buyer - Non-Occupier,
N91,Mullingar,3,2010,All Dwelling Statuses,All Buyer Types,134385.0
N91,Mullingar,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,151231.0
N91,Mullingar,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,129400.0
N91,Mullingar,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,109000.0
N91,Mullingar,3,2010,New,All Buyer Types,150128.0
N91,Mullingar,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,170384.0
N91,Mullingar,3,2010,New,Household Buyer - Former Owner-Occupier,
N91,Mullingar,3,2010,New,Household Buyer - Non-Occupier,140000.0
N91,Mullingar,3,2010,Existing,All Buyer Types,130091.0
N91,Mullingar,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,147400.0
N91,Mullingar,3,2010,Existing,Household Buyer - Former Owner-Occupier,129400.0
N91,Mullingar,3,2010,Existing,Household Buyer - Non-Occupier,47000.0
N91,Mullingar,4,2010,All Dwelling Statuses,All Buyer Types,154160.0
N91,Mullingar,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,178637.0
N91,Mullingar,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,155167.0
N91,Mullingar,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,104000.0
N91,Mullingar,4,2010,New,All Buyer Types,122574.0
N91,Mullingar,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,183870.0
N91,Mullingar,4,2010,New,Household Buyer - Former Owner-Occupier,159000.0
N91,Mullingar,4,2010,New,Household Buyer - Non-Occupier,90000.0
N91,Mullingar,4,2010,Existing,All Buyer Types,164031.0
N91,Mullingar,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,178056.0
N91,Mullingar,4,2010,Existing,Household Buyer - Former Owner-Occupier,154400.0
N91,Mullingar,4,2010,Existing,Household Buyer - Non-Occupier,125000.0
N91,Mullingar,5,2010,All Dwelling Statuses,All Buyer Types,178795.0
N91,Mullingar,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,164081.0
N91,Mullingar,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,200866.0
N91,Mullingar,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
N91,Mullingar,5,2010,New,All Buyer Types,157973.0
N91,Mullingar,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,151863.0
N91,Mullingar,5,2010,New,Household Buyer - Former Owner-Occupier,170193.0
N91,Mullingar,5,2010,New,Household Buyer - Non-Occupier,
N91,Mullingar,5,2010,Existing,All Buyer Types,184000.0
N91,Mullingar,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,167571.0
N91,Mullingar,5,2010,Existing,Household Buyer - Former Owner-Occupier,207000.0
N91,Mullingar,5,2010,Existing,Household Buyer - Non-Occupier,
N91,Mullingar,6,2010,All Dwelling Statuses,All Buyer Types,168659.0
N91,Mullingar,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,167405.0
N91,Mullingar,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,184151.0
N91,Mullingar,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,113798.0
N91,Mullingar,6,2010,New,All Buyer Types,157220.0
