,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
88,D04,1,2010,All Dwelling Statuses,All Buyer Types,653126.0
89,D04,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,372500.0
90,D04,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,760179.0
91,D04,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,465000.0
648,D04,1,2010,New,All Buyer Types,549085.0
649,D04,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
650,D04,1,2010,New,Household Buyer - Former Owner-Occupier,549085.0
651,D04,1,2010,New,Household Buyer - Non-Occupier,
1208,D04,1,2010,Existing,All Buyer Types,697714.0
1209,D04,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,372500.0
1210,D04,1,2010,Existing,Household Buyer - Former Owner-Occupier,918500.0
1211,D04,1,2010,Existing,Household Buyer - Non-Occupier,465000.0
1768,D04,2,2010,All Dwelling Statuses,All Buyer Types,613072.0
1769,D04,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,418000.0
1770,D04,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,759375.0
1771,D04,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
2328,D04,2,2010,New,All Buyer Types,
2329,D04,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
2330,D04,2,2010,New,Household Buyer - Former Owner-Occupier,
2331,D04,2,2010,New,Household Buyer - Non-Occupier,
2888,D04,2,2010,Existing,All Buyer Types,613072.0
2889,D04,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,418000.0
2890,D04,2,2010,Existing,Household Buyer - Former Owner-Occupier,759375.0
2891,D04,2,2010,Existing,Household Buyer - Non-Occupier,
3448,D04,3,2010,All Dwelling Statuses,All Buyer Types,576919.0
3449,D04,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,398000.0
3450,D04,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,723954.0
3451,D04,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,385000.0
4008,D04,3,2010,New,All Buyer Types,1358542.0
4009,D04,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
4010,D04,3,2010,New,Household Buyer - Former Owner-Occupier,1358542.0
4011,D04,3,2010,New,Household Buyer - Non-Occupier,
4568,D04,3,2010,Existing,All Buyer Types,530941.0
4569,D04,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,398000.0
4570,D04,3,2010,Existing,Household Buyer - Former Owner-Occupier,653444.0
4571,D04,3,2010,Existing,Household Buyer - Non-Occupier,385000.0
5128,D04,4,2010,All Dwelling Statuses,All Buyer Types,848896.0
5129,D04,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,450000.0
5130,D04,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,988705.0
5131,D04,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,647500.0
5688,D04,4,2010,New,All Buyer Types,544050.0
5689,D04,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
5690,D04,4,2010,New,Household Buyer - Former Owner-Occupier,544050.0
5691,D04,4,2010,New,Household Buyer - Non-Occupier,
6248,D04,4,2010,Existing,All Buyer Types,872346.0
6249,D04,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,450000.0
6250,D04,4,2010,Existing,Household Buyer - Former Owner-Occupier,1038111.0
6251,D04,4,2010,Existing,Household Buyer - Non-Occupier,647500.0
6808,D04,5,2010,All Dwelling Statuses,All Buyer Types,373869.0
6809,D04,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,365100.0
6810,D04,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,375500.0
6811,D04,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,398000.0
7368,D04,5,2010,New,All Buyer Types,612900.0
7369,D04,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,612900.0
7370,D04,5,2010,New,Household Buyer - Former Owner-Occupier,
7371,D04,5,2010,New,Household Buyer - Non-Occupier,
7928,D04,5,2010,Existing,All Buyer Types,357933.0
7929,D04,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,334125.0
7930,D04,5,2010,Existing,Household Buyer - Former Owner-Occupier,375500.0
7931,D04,5,2010,Existing,Household Buyer - Non-Occupier,398000.0
8488,D04,6,2010,All Dwelling Statuses,All Buyer Types,528051.0
8489,D04,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,332375.0
8490,D04,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,739745.0
8491,D04,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,295000.0
9048,D04,6,2010,New,All Buyer Types,311712.0
9049,D04,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
9050,D04,6,2010,New,Household Buyer - Former Owner-Occupier,311712.0
9051,D04,6,2010,New,Household Buyer - Non-Occupier,
9608,D04,6,2010,Existing,All Buyer Types,544692.0
9609,D04,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,332375.0
9610,D04,6,2010,Existing,Household Buyer - Former Owner-Occupier,811083.0
9611,D04,6,2010,Existing,Household Buyer - Non-Occupier,295000.0
10168,D04,7,2010,All Dwelling Statuses,All Buyer Types,506175.0
