Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
D08,Dublin 8,1,2010,All Dwelling Statuses,All Buyer Types,269060.0
D08,Dublin 8,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,247887.0
D08,Dublin 8,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,460000.0
D08,Dublin 8,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,247500.0
D08,Dublin 8,1,2010,New,All Buyer Types,301910.0
D08,Dublin 8,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,301910.0
D08,Dublin 8,1,2010,New,Household Buyer - Former Owner-Occupier,
D08,Dublin 8,1,2010,New,Household Buyer - Non-Occupier,
D08,Dublin 8,1,2010,Existing,All Buyer Types,260847.0
D08,Dublin 8,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,229880.0
D08,Dublin 8,1,2010,Existing,Household Buyer - Former Owner-Occupier,460000.0
D08,Dublin 8,1,2010,Existing,Household Buyer - Non-Occupier,247500.0
D08,Dublin 8,2,2010,All Dwelling Statuses,All Buyer Types,283195.0
D08,Dublin 8,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,267347.0
D08,Dublin 8,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,346625.0
D08,Dublin 8,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,247501.0
D08,Dublin 8,2,2010,New,All Buyer Types,279786.0
D08,Dublin 8,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,266309.0
D08,Dublin 8,2,2010,New,Household Buyer - Former Owner-Occupier,
D08,Dublin 8,2,2010,New,Household Buyer - Non-Occupier,300001.0
D08,Dublin 8,2,2010,Existing,All Buyer Types,284900.0
D08,Dublin 8,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,268125.0
D08,Dublin 8,2,2010,Existing,Household Buyer - Former Owner-Occupier,346625.0
D08,Dublin 8,2,2010,Existing,Household Buyer - Non-Occupier,195000.0
D08,Dublin 8,3,2010,All Dwelling Statuses,All Buyer Types,238410.0
D08,Dublin 8,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,259445.0
D08,Dublin 8,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,201904.0
D08,Dublin 8,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,157167.0
D08,Dublin 8,3,2010,New,All Buyer Types,235357.0
D08,Dublin 8,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,245041.0
D08,Dublin 8,3,2010,New,Household Buyer - Former Owner-Occupier,201463.0
D08,Dublin 8,3,2010,New,Household Buyer - Non-Occupier,
D08,Dublin 8,3,2010,Existing,All Buyer Types,239659.0
D08,Dublin 8,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,266167.0
D08,Dublin 8,3,2010,Existing,Household Buyer - Former Owner-Occupier,202125.0
D08,Dublin 8,3,2010,Existing,Household Buyer - Non-Occupier,157167.0
D08,Dublin 8,4,2010,All Dwelling Statuses,All Buyer Types,247259.0
D08,Dublin 8,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,239966.0
D08,Dublin 8,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,252000.0
