,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
124,D13,1,2010,All Dwelling Statuses,All Buyer Types,379051.0
125,D13,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,329256.0
126,D13,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,442426.0
127,D13,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
684,D13,1,2010,New,All Buyer Types,313697.0
685,D13,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,251598.0
686,D13,1,2010,New,Household Buyer - Former Owner-Occupier,499995.0
687,D13,1,2010,New,Household Buyer - Non-Occupier,
1244,D13,1,2010,Existing,All Buyer Types,409806.0
1245,D13,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,387500.0
1246,D13,1,2010,Existing,Household Buyer - Former Owner-Occupier,429633.0
1247,D13,1,2010,Existing,Household Buyer - Non-Occupier,
1804,D13,2,2010,All Dwelling Statuses,All Buyer Types,310908.0
1805,D13,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,242280.0
1806,D13,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,539667.0
1807,D13,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
2364,D13,2,2010,New,All Buyer Types,251670.0
2365,D13,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,251670.0
2366,D13,2,2010,New,Household Buyer - Former Owner-Occupier,
2367,D13,2,2010,New,Household Buyer - Non-Occupier,
2924,D13,2,2010,Existing,All Buyer Types,347931.0
2925,D13,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,232890.0
2926,D13,2,2010,Existing,Household Buyer - Former Owner-Occupier,539667.0
2927,D13,2,2010,Existing,Household Buyer - Non-Occupier,
3484,D13,3,2010,All Dwelling Statuses,All Buyer Types,392850.0
3485,D13,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,418624.0
3486,D13,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,315529.0
3487,D13,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
4044,D13,3,2010,New,All Buyer Types,256855.0
4045,D13,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,257102.0
4046,D13,3,2010,New,Household Buyer - Former Owner-Occupier,255375.0
4047,D13,3,2010,New,Household Buyer - Non-Occupier,
4604,D13,3,2010,Existing,All Buyer Types,583242.0
4605,D13,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,741667.0
4606,D13,3,2010,Existing,Household Buyer - Former Owner-Occupier,345606.0
4607,D13,3,2010,Existing,Household Buyer - Non-Occupier,
5164,D13,4,2010,All Dwelling Statuses,All Buyer Types,342858.0
5165,D13,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,253177.0
5166,D13,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,483786.0
5167,D13,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
5724,D13,4,2010,New,All Buyer Types,239238.0
5725,D13,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,129950.0
5726,D13,4,2010,New,Household Buyer - Former Owner-Occupier,275667.0
5727,D13,4,2010,New,Household Buyer - Non-Occupier,
6284,D13,4,2010,Existing,All Buyer Types,372464.0
6285,D13,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,265500.0
6286,D13,4,2010,Existing,Household Buyer - Former Owner-Occupier,639875.0
6287,D13,4,2010,Existing,Household Buyer - Non-Occupier,
6844,D13,5,2010,All Dwelling Statuses,All Buyer Types,290467.0
6845,D13,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,247195.0
6846,D13,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,344591.0
6847,D13,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,431000.0
7404,D13,5,2010,New,All Buyer Types,228674.0
7405,D13,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,216909.0
7406,D13,5,2010,New,Household Buyer - Former Owner-Occupier,315000.0
7407,D13,5,2010,New,Household Buyer - Non-Occupier,260000.0
7964,D13,5,2010,Existing,All Buyer Types,325777.0
7965,D13,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,274727.0
7966,D13,5,2010,Existing,Household Buyer - Former Owner-Occupier,348289.0
7967,D13,5,2010,Existing,Household Buyer - Non-Occupier,516500.0
8524,D13,6,2010,All Dwelling Statuses,All Buyer Types,374689.0
8525,D13,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,272827.0
8526,D13,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,588600.0
8527,D13,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
9084,D13,6,2010,New,All Buyer Types,216337.0
9085,D13,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,220485.0
9086,D13,6,2010,New,Household Buyer - Former Owner-Occupier,179000.0
9087,D13,6,2010,New,Household Buyer - Non-Occupier,
9644,D13,6,2010,Existing,All Buyer Types,450095.0
9645,D13,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,312083.0
9646,D13,6,2010,Existing,Household Buyer - Former Owner-Occupier,634111.0
9647,D13,6,2010,Existing,Household Buyer - Non-Occupier,
10204,D13,7,2010,All Dwelling Statuses,All Buyer Types,309528.0
10205,D13,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,278922.0
10206,D13,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,370691.0
10207,D13,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,371372.0
10764,D13,7,2010,New,All Buyer Types,260109.0
10765,D13,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,270588.0
10766,D13,7,2010,New,Household Buyer - Former Owner-Occupier,192995.0
10767,D13,7,2010,New,Household Buyer - Non-Occupier,371372.0
11324,D13,7,2010,Existing,All Buyer Types,354455.0
