,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
144,D18,1,2010,All Dwelling Statuses,All Buyer Types,339649.0
145,D18,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,344166.0
146,D18,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,325000.0
147,D18,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,358200.0
704,D18,1,2010,New,All Buyer Types,272038.0
705,D18,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,254277.0
706,D18,1,2010,New,Household Buyer - Former Owner-Occupier,227500.0
707,D18,1,2010,New,Household Buyer - Non-Occupier,414400.0
1264,D18,1,2010,Existing,All Buyer Types,384722.0
1265,D18,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,398100.0
1266,D18,1,2010,Existing,Household Buyer - Former Owner-Occupier,390000.0
1267,D18,1,2010,Existing,Household Buyer - Non-Occupier,302000.0
1824,D18,2,2010,All Dwelling Statuses,All Buyer Types,512271.0
1825,D18,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,348220.0
1826,D18,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,739452.0
1827,D18,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,310000.0
2384,D18,2,2010,New,All Buyer Types,266338.0
2385,D18,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,255375.0
2386,D18,2,2010,New,Household Buyer - Former Owner-Occupier,249988.0
2387,D18,2,2010,New,Household Buyer - Non-Occupier,310000.0
2944,D18,2,2010,Existing,All Buyer Types,556986.0
2945,D18,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,355362.0
2946,D18,2,2010,Existing,Household Buyer - Former Owner-Occupier,848222.0
2947,D18,2,2010,Existing,Household Buyer - Non-Occupier,
3504,D18,3,2010,All Dwelling Statuses,All Buyer Types,390479.0
3505,D18,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,299131.0
3506,D18,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,595000.0
3507,D18,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,257500.0
4064,D18,3,2010,New,All Buyer Types,292210.0
4065,D18,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,290912.0
4066,D18,3,2010,New,Household Buyer - Former Owner-Occupier,
4067,D18,3,2010,New,Household Buyer - Non-Occupier,300000.0
4624,D18,3,2010,Existing,All Buyer Types,428694.0
4625,D18,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,304611.0
4626,D18,3,2010,Existing,Household Buyer - Former Owner-Occupier,595000.0
4627,D18,3,2010,Existing,Household Buyer - Non-Occupier,215000.0
5184,D18,4,2010,All Dwelling Statuses,All Buyer Types,442438.0
