,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
148,D20,1,2010,All Dwelling Statuses,All Buyer Types,
149,D20,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
150,D20,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
151,D20,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
708,D20,1,2010,New,All Buyer Types,
709,D20,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
710,D20,1,2010,New,Household Buyer - Former Owner-Occupier,
711,D20,1,2010,New,Household Buyer - Non-Occupier,
1268,D20,1,2010,Existing,All Buyer Types,
1269,D20,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
1270,D20,1,2010,Existing,Household Buyer - Former Owner-Occupier,
1271,D20,1,2010,Existing,Household Buyer - Non-Occupier,
1828,D20,2,2010,All Dwelling Statuses,All Buyer Types,288000.0
1829,D20,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,233333.0
1830,D20,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,410000.0
1831,D20,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,330000.0
2388,D20,2,2010,New,All Buyer Types,
2389,D20,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
2390,D20,2,2010,New,Household Buyer - Former Owner-Occupier,
2391,D20,2,2010,New,Household Buyer - Non-Occupier,
2948,D20,2,2010,Existing,All Buyer Types,288000.0
2949,D20,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,233333.0
2950,D20,2,2010,Existing,Household Buyer - Former Owner-Occupier,410000.0
2951,D20,2,2010,Existing,Household Buyer - Non-Occupier,330000.0
3508,D20,3,2010,All Dwelling Statuses,All Buyer Types,333000.0
3509,D20,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,333000.0
3510,D20,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
3511,D20,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
4068,D20,3,2010,New,All Buyer Types,
4069,D20,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
4070,D20,3,2010,New,Household Buyer - Former Owner-Occupier,
4071,D20,3,2010,New,Household Buyer - Non-Occupier,
4628,D20,3,2010,Existing,All Buyer Types,333000.0
4629,D20,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,333000.0
4630,D20,3,2010,Existing,Household Buyer - Former Owner-Occupier,
4631,D20,3,2010,Existing,Household Buyer - Non-Occupier,
5188,D20,4,2010,All Dwelling Statuses,All Buyer Types,257500.0
5189,D20,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
5190,D20,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,269000.0
5191,D20,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,223000.0
5748,D20,4,2010,New,All Buyer Types,
5749,D20,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
5750,D20,4,2010,New,Household Buyer - Former Owner-Occupier,
5751,D20,4,2010,New,Household Buyer - Non-Occupier,
6308,D20,4,2010,Existing,All Buyer Types,257500.0
6309,D20,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
6310,D20,4,2010,Existing,Household Buyer - Former Owner-Occupier,269000.0
6311,D20,4,2010,Existing,Household Buyer - Non-Occupier,223000.0
6868,D20,5,2010,All Dwelling Statuses,All Buyer Types,636100.0
6869,D20,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,636100.0
6870,D20,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
6871,D20,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
7428,D20,5,2010,New,All Buyer Types,
7429,D20,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
7430,D20,5,2010,New,Household Buyer - Former Owner-Occupier,
7431,D20,5,2010,New,Household Buyer - Non-Occupier,
7988,D20,5,2010,Existing,All Buyer Types,636100.0
7989,D20,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,636100.0
7990,D20,5,2010,Existing,Household Buyer - Former Owner-Occupier,
7991,D20,5,2010,Existing,Household Buyer - Non-Occupier,
8548,D20,6,2010,All Dwelling Statuses,All Buyer Types,258250.0
8549,D20,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,258250.0
8550,D20,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
8551,D20,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
9108,D20,6,2010,New,All Buyer Types,
9109,D20,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
9110,D20,6,2010,New,Household Buyer - Former Owner-Occupier,
9111,D20,6,2010,New,Household Buyer - Non-Occupier,
9668,D20,6,2010,Existing,All Buyer Types,258250.0
9669,D20,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,258250.0
9670,D20,6,2010,Existing,Household Buyer - Former Owner-Occupier,
9671,D20,6,2010,Existing,Household Buyer - Non-Occupier,
10228,D20,7,2010,All Dwelling Statuses,All Buyer Types,213333.0
10229,D20,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,213333.0
10230,D20,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
10231,D20,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
10788,D20,7,2010,New,All Buyer Types,
10789,D20,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
10790,D20,7,2010,New,Household Buyer - Former Owner-Occupier,
10791,D20,7,2010,New,Household Buyer - Non-Occupier,
11348,D20,7,2010,Existing,All Buyer Types,213333.0
11349,D20,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,213333.0
11350,D20,7,2010,Existing,Household Buyer - Former Owner-Occupier,
11351,D20,7,2010,Existing,Household Buyer - Non-Occupier,
11908,D20,8,2010,All Dwelling Statuses,All Buyer Types,449500.0
11909,D20,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,268125.0
11910,D20,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,1175000.0
11911,D20,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
12468,D20,8,2010,New,All Buyer Types,1175000.0
12469,D20,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
12470,D20,8,2010,New,Household Buyer - Former Owner-Occupier,1175000.0
12471,D20,8,2010,New,Household Buyer - Non-Occupier,
13028,D20,8,2010,Existing,All Buyer Types,268125.0
13029,D20,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,268125.0
13030,D20,8,2010,Existing,Household Buyer - Former Owner-Occupier,
13031,D20,8,2010,Existing,Household Buyer - Non-Occupier,
13588,D20,9,2010,All Dwelling Statuses,All Buyer Types,233688.0
13589,D20,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,230600.0
13590,D20,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,280750.0
13591,D20,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,155000.0
14148,D20,9,2010,New,All Buyer Types,
14149,D20,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
14150,D20,9,2010,New,Household Buyer - Former Owner-Occupier,
14151,D20,9,2010,New,Household Buyer - Non-Occupier,
14708,D20,9,2010,Existing,All Buyer Types,233688.0
14709,D20,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,230600.0
14710,D20,9,2010,Existing,Household Buyer - Former Owner-Occupier,280750.0
14711,D20,9,2010,Existing,Household Buyer - Non-Occupier,155000.0
15268,D20,10,2010,All Dwelling Statuses,All Buyer Types,247500.0
15269,D20,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,230000.0
15270,D20,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,265000.0
15271,D20,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
15828,D20,10,2010,New,All Buyer Types,
15829,D20,10,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
15830,D20,10,2010,New,Household Buyer - Former Owner-Occupier,
15831,D20,10,2010,New,Household Buyer - Non-Occupier,
16388,D20,10,2010,Existing,All Buyer Types,247500.0
16389,D20,10,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,230000.0
16390,D20,10,2010,Existing,Household Buyer - Former Owner-Occupier,265000.0
16391,D20,10,2010,Existing,Household Buyer - Non-Occupier,
16948,D20,11,2010,All Dwelling Statuses,All Buyer Types,242000.0
16949,D20,11,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,271000.0
16950,D20,11,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,227500.0
16951,D20,11,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
17508,D20,11,2010,New,All Buyer Types,
17509,D20,11,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
17510,D20,11,2010,New,Household Buyer - Former Owner-Occupier,
17511,D20,11,2010,New,Household Buyer - Non-Occupier,
18068,D20,11,2010,Existing,All Buyer Types,242000.0
18069,D20,11,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,271000.0
18070,D20,11,2010,Existing,Household Buyer - Former Owner-Occupier,227500.0
18071,D20,11,2010,Existing,Household Buyer - Non-Occupier,
18628,D20,12,2010,All Dwelling Statuses,All Buyer Types,272333.0
18629,D20,12,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,212000.0
18630,D20,12,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,360000.0
18631,D20,12,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,245000.0
19188,D20,12,2010,New,All Buyer Types,
19189,D20,12,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
19190,D20,12,2010,New,Household Buyer - Former Owner-Occupier,
19191,D20,12,2010,New,Household Buyer - Non-Occupier,
19748,D20,12,2010,Existing,All Buyer Types,272333.0
19749,D20,12,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,212000.0
19750,D20,12,2010,Existing,Household Buyer - Former Owner-Occupier,360000.0
19751,D20,12,2010,Existing,Household Buyer - Non-Occupier,245000.0
20308,D20,1,2011,All Dwelling Statuses,All Buyer Types,351000.0
20309,D20,1,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
20310,D20,1,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,351000.0
20311,D20,1,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
20868,D20,1,2011,New,All Buyer Types,
20869,D20,1,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
20870,D20,1,2011,New,Household Buyer - Former Owner-Occupier,
20871,D20,1,2011,New,Household Buyer - Non-Occupier,
21428,D20,1,2011,Existing,All Buyer Types,351000.0
21429,D20,1,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
21430,D20,1,2011,Existing,Household Buyer - Former Owner-Occupier,351000.0
21431,D20,1,2011,Existing,Household Buyer - Non-Occupier,
21988,D20,2,2011,All Dwelling Statuses,All Buyer Types,210000.0
21989,D20,2,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,210000.0
21990,D20,2,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
21991,D20,2,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
22548,D20,2,2011,New,All Buyer Types,
22549,D20,2,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
22550,D20,2,2011,New,Household Buyer - Former Owner-Occupier,
22551,D20,2,2011,New,Household Buyer - Non-Occupier,
23108,D20,2,2011,Existing,All Buyer Types,210000.0
23109,D20,2,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,210000.0
23110,D20,2,2011,Existing,Household Buyer - Former Owner-Occupier,
23111,D20,2,2011,Existing,Household Buyer - Non-Occupier,
23668,D20,3,2011,All Dwelling Statuses,All Buyer Types,268100.0
23669,D20,3,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,256750.0
23670,D20,3,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,275667.0
23671,D20,3,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
24228,D20,3,2011,New,All Buyer Types,
24229,D20,3,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
24230,D20,3,2011,New,Household Buyer - Former Owner-Occupier,
24231,D20,3,2011,New,Household Buyer - Non-Occupier,
24788,D20,3,2011,Existing,All Buyer Types,268100.0
24789,D20,3,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,256750.0
24790,D20,3,2011,Existing,Household Buyer - Former Owner-Occupier,275667.0
24791,D20,3,2011,Existing,Household Buyer - Non-Occupier,
25348,D20,4,2011,All Dwelling Statuses,All Buyer Types,215000.0
25349,D20,4,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
25350,D20,4,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,215000.0
25351,D20,4,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
25908,D20,4,2011,New,All Buyer Types,
25909,D20,4,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
25910,D20,4,2011,New,Household Buyer - Former Owner-Occupier,
25911,D20,4,2011,New,Household Buyer - Non-Occupier,
26468,D20,4,2011,Existing,All Buyer Types,215000.0
26469,D20,4,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
26470,D20,4,2011,Existing,Household Buyer - Former Owner-Occupier,215000.0
26471,D20,4,2011,Existing,Household Buyer - Non-Occupier,
27028,D20,5,2011,All Dwelling Statuses,All Buyer Types,218500.0
27029,D20,5,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,260000.0
27030,D20,5,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,177000.0
27031,D20,5,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
27588,D20,5,2011,New,All Buyer Types,
27589,D20,5,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
27590,D20,5,2011,New,Household Buyer - Former Owner-Occupier,
27591,D20,5,2011,New,Household Buyer - Non-Occupier,
28148,D20,5,2011,Existing,All Buyer Types,218500.0
28149,D20,5,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,260000.0
28150,D20,5,2011,Existing,Household Buyer - Former Owner-Occupier,177000.0
28151,D20,5,2011,Existing,Household Buyer - Non-Occupier,
28708,D20,6,2011,All Dwelling Statuses,All Buyer Types,280333.0
28709,D20,6,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,233000.0
28710,D20,6,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,375000.0
28711,D20,6,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
29268,D20,6,2011,New,All Buyer Types,
29269,D20,6,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
29270,D20,6,2011,New,Household Buyer - Former Owner-Occupier,
29271,D20,6,2011,New,Household Buyer - Non-Occupier,
29828,D20,6,2011,Existing,All Buyer Types,280333.0
29829,D20,6,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,233000.0
29830,D20,6,2011,Existing,Household Buyer - Former Owner-Occupier,375000.0
29831,D20,6,2011,Existing,Household Buyer - Non-Occupier,
30388,D20,7,2011,All Dwelling Statuses,All Buyer Types,221417.0
30389,D20,7,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,151167.0
30390,D20,7,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,207500.0
30391,D20,7,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,460000.0
30948,D20,7,2011,New,All Buyer Types,
