Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
D15,Dublin 15,1,2010,All Dwelling Statuses,All Buyer Types,300968.0
D15,Dublin 15,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,253457.0
D15,Dublin 15,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,505400.0
D15,Dublin 15,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,265000.0
D15,Dublin 15,1,2010,New,All Buyer Types,298282.0
D15,Dublin 15,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,229923.0
D15,Dublin 15,1,2010,New,Household Buyer - Former Owner-Occupier,530000.0
D15,Dublin 15,1,2010,New,Household Buyer - Non-Occupier,340000.0
D15,Dublin 15,1,2010,Existing,All Buyer Types,301736.0
D15,Dublin 15,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,259341.0
D15,Dublin 15,1,2010,Existing,Household Buyer - Former Owner-Occupier,499250.0
D15,Dublin 15,1,2010,Existing,Household Buyer - Non-Occupier,190000.0
D15,Dublin 15,2,2010,All Dwelling Statuses,All Buyer Types,286415.0
D15,Dublin 15,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,256959.0
D15,Dublin 15,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,382090.0
D15,Dublin 15,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,157975.0
D15,Dublin 15,2,2010,New,All Buyer Types,247784.0
D15,Dublin 15,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,260073.0
D15,Dublin 15,2,2010,New,Household Buyer - Former Owner-Occupier,253141.0
D15,Dublin 15,2,2010,New,Household Buyer - Non-Occupier,157975.0
D15,Dublin 15,2,2010,Existing,All Buyer Types,307297.0
D15,Dublin 15,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,255625.0
D15,Dublin 15,2,2010,Existing,Household Buyer - Former Owner-Occupier,468056.0
D15,Dublin 15,2,2010,Existing,Household Buyer - Non-Occupier,
D15,Dublin 15,3,2010,All Dwelling Statuses,All Buyer Types,321252.0
D15,Dublin 15,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,235538.0
D15,Dublin 15,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,618083.0
D15,Dublin 15,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,226000.0
D15,Dublin 15,3,2010,New,All Buyer Types,346786.0
D15,Dublin 15,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,220943.0
D15,Dublin 15,3,2010,New,Household Buyer - Former Owner-Occupier,945000.0
D15,Dublin 15,3,2010,New,Household Buyer - Non-Occupier,210001.0
D15,Dublin 15,3,2010,Existing,All Buyer Types,309194.0
D15,Dublin 15,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,241960.0
D15,Dublin 15,3,2010,Existing,Household Buyer - Former Owner-Occupier,509111.0
D15,Dublin 15,3,2010,Existing,Household Buyer - Non-Occupier,250000.0
D15,Dublin 15,4,2010,All Dwelling Statuses,All Buyer Types,287302.0
D15,Dublin 15,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,256132.0
D15,Dublin 15,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,336518.0
D15,Dublin 15,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,361667.0
D15,Dublin 15,4,2010,New,All Buyer Types,305735.0
D15,Dublin 15,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,269608.0
D15,Dublin 15,4,2010,New,Household Buyer - Former Owner-Occupier,420360.0
D15,Dublin 15,4,2010,New,Household Buyer - Non-Occupier,130000.0
D15,Dublin 15,4,2010,Existing,All Buyer Types,278832.0
D15,Dublin 15,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,249687.0
D15,Dublin 15,4,2010,Existing,Household Buyer - Former Owner-Occupier,301583.0
D15,Dublin 15,4,2010,Existing,Household Buyer - Non-Occupier,477500.0
D15,Dublin 15,5,2010,All Dwelling Statuses,All Buyer Types,262678.0
D15,Dublin 15,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,246907.0
D15,Dublin 15,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,327170.0
D15,Dublin 15,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,363257.0
D15,Dublin 15,5,2010,New,All Buyer Types,276970.0
D15,Dublin 15,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,271359.0
D15,Dublin 15,5,2010,New,Household Buyer - Former Owner-Occupier,241188.0
D15,Dublin 15,5,2010,New,Household Buyer - Non-Occupier,363257.0
D15,Dublin 15,5,2010,Existing,All Buyer Types,257766.0
D15,Dublin 15,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,238442.0
D15,Dublin 15,5,2010,Existing,Household Buyer - Former Owner-Occupier,341500.0
D15,Dublin 15,5,2010,Existing,Household Buyer - Non-Occupier,
D15,Dublin 15,6,2010,All Dwelling Statuses,All Buyer Types,265931.0
D15,Dublin 15,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,234786.0
D15,Dublin 15,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,373209.0
D15,Dublin 15,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
D15,Dublin 15,6,2010,New,All Buyer Types,242859.0
D15,Dublin 15,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,241309.0
D15,Dublin 15,6,2010,New,Household Buyer - Former Owner-Occupier,245960.0
D15,Dublin 15,6,2010,New,Household Buyer - Non-Occupier,
D15,Dublin 15,6,2010,Existing,All Buyer Types,272629.0
D15,Dublin 15,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,233220.0
D15,Dublin 15,6,2010,Existing,Household Buyer - Former Owner-Occupier,436833.0
D15,Dublin 15,6,2010,Existing,Household Buyer - Non-Occupier,
D15,Dublin 15,7,2010,All Dwelling Statuses,All Buyer Types,248579.0
D15,Dublin 15,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,233183.0
D15,Dublin 15,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,291556.0
D15,Dublin 15,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,340000.0
D15,Dublin 15,7,2010,New,All Buyer Types,252158.0
D15,Dublin 15,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,252158.0
D15,Dublin 15,7,2010,New,Household Buyer - Former Owner-Occupier,
D15,Dublin 15,7,2010,New,Household Buyer - Non-Occupier,
D15,Dublin 15,7,2010,Existing,All Buyer Types,247968.0
D15,Dublin 15,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,228756.0
D15,Dublin 15,7,2010,Existing,Household Buyer - Former Owner-Occupier,291556.0
D15,Dublin 15,7,2010,Existing,Household Buyer - Non-Occupier,340000.0
D15,Dublin 15,8,2010,All Dwelling Statuses,All Buyer Types,278408.0
D15,Dublin 15,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,238495.0
D15,Dublin 15,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,387745.0
D15,Dublin 15,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,300900.0
D15,Dublin 15,8,2010,New,All Buyer Types,317649.0
D15,Dublin 15,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,246683.0
D15,Dublin 15,8,2010,New,Household Buyer - Former Owner-Occupier,689223.0
D15,Dublin 15,8,2010,New,Household Buyer - Non-Occupier,300900.0
D15,Dublin 15,8,2010,Existing,All Buyer Types,262250.0
D15,Dublin 15,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,235083.0
D15,Dublin 15,8,2010,Existing,Household Buyer - Former Owner-Occupier,327450.0
D15,Dublin 15,8,2010,Existing,Household Buyer - Non-Occupier,
D15,Dublin 15,9,2010,All Dwelling Statuses,All Buyer Types,346709.0
D15,Dublin 15,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,242768.0
D15,Dublin 15,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,514707.0
D15,Dublin 15,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,105000.0
D15,Dublin 15,9,2010,New,All Buyer Types,444268.0
D15,Dublin 15,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,239015.0
D15,Dublin 15,9,2010,New,Household Buyer - Former Owner-Occupier,752148.0
D15,Dublin 15,9,2010,New,Household Buyer - Non-Occupier,
D15,Dublin 15,9,2010,Existing,All Buyer Types,336105.0
D15,Dublin 15,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,243185.0
D15,Dublin 15,9,2010,Existing,Household Buyer - Former Owner-Occupier,488324.0
D15,Dublin 15,9,2010,Existing,Household Buyer - Non-Occupier,105000.0
D15,Dublin 15,10,2010,All Dwelling Statuses,All Buyer Types,334683.0
D15,Dublin 15,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,241820.0
D15,Dublin 15,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,450094.0
D15,Dublin 15,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,523980.0
D15,Dublin 15,10,2010,New,All Buyer Types,323545.0
D15,Dublin 15,10,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,224454.0
D15,Dublin 15,10,2010,New,Household Buyer - Former Owner-Occupier,455667.0
D15,Dublin 15,10,2010,New,Household Buyer - Non-Occupier,
D15,Dublin 15,10,2010,Existing,All Buyer Types,336735.0
D15,Dublin 15,10,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,244977.0
D15,Dublin 15,10,2010,Existing,Household Buyer - Former Owner-Occupier,448808.0
D15,Dublin 15,10,2010,Existing,Household Buyer - Non-Occupier,523980.0
D15,Dublin 15,11,2010,All Dwelling Statuses,All Buyer Types,239475.0
D15,Dublin 15,11,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,221738.0
D15,Dublin 15,11,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,311052.0
D15,Dublin 15,11,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,325000.0
D15,Dublin 15,11,2010,New,All Buyer Types,198109.0
D15,Dublin 15,11,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,196917.0
D15,Dublin 15,11,2010,New,Household Buyer - Former Owner-Occupier,205260.0
D15,Dublin 15,11,2010,New,Household Buyer - Non-Occupier,
D15,Dublin 15,11,2010,Existing,All Buyer Types,251540.0
D15,Dublin 15,11,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,229576.0
D15,Dublin 15,11,2010,Existing,Household Buyer - Former Owner-Occupier,337500.0
D15,Dublin 15,11,2010,Existing,Household Buyer - Non-Occupier,325000.0
D15,Dublin 15,12,2010,All Dwelling Statuses,All Buyer Types,264456.0
D15,Dublin 15,12,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,209472.0
D15,Dublin 15,12,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,392100.0
D15,Dublin 15,12,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,167442.0
D15,Dublin 15,12,2010,New,All Buyer Types,195543.0
D15,Dublin 15,12,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,205753.0
D15,Dublin 15,12,2010,New,Household Buyer - Former Owner-Occupier,285001.0
D15,Dublin 15,12,2010,New,Household Buyer - Non-Occupier,167442.0
D15,Dublin 15,12,2010,Existing,All Buyer Types,286114.0
D15,Dublin 15,12,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,210357.0
D15,Dublin 15,12,2010,Existing,Household Buyer - Former Owner-Occupier,399750.0
D15,Dublin 15,12,2010,Existing,Household Buyer - Non-Occupier,
D15,Dublin 15,1,2011,All Dwelling Statuses,All Buyer Types,233573.0
D15,Dublin 15,1,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,220177.0
D15,Dublin 15,1,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,267063.0
