Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
T56,Watergrasshill,1,2010,All Dwelling Statuses,All Buyer Types,357850.0
T56,Watergrasshill,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,414275.0
T56,Watergrasshill,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,245000.0
T56,Watergrasshill,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,1,2010,New,All Buyer Types,414275.0
T56,Watergrasshill,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,414275.0
T56,Watergrasshill,1,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,1,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,1,2010,Existing,All Buyer Types,245000.0
T56,Watergrasshill,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,1,2010,Existing,Household Buyer - Former Owner-Occupier,245000.0
T56,Watergrasshill,1,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,2,2010,All Dwelling Statuses,All Buyer Types,312417.0
T56,Watergrasshill,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,246875.0
T56,Watergrasshill,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,443500.0
T56,Watergrasshill,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,2,2010,New,All Buyer Types,283750.0
T56,Watergrasshill,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,283750.0
T56,Watergrasshill,2,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,2,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,2,2010,Existing,All Buyer Types,326750.0
T56,Watergrasshill,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,210000.0
T56,Watergrasshill,2,2010,Existing,Household Buyer - Former Owner-Occupier,443500.0
T56,Watergrasshill,2,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,3,2010,All Dwelling Statuses,All Buyer Types,315405.0
T56,Watergrasshill,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,323107.0
T56,Watergrasshill,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,300000.0
T56,Watergrasshill,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,3,2010,New,All Buyer Types,323107.0
T56,Watergrasshill,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,323107.0
T56,Watergrasshill,3,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,3,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,3,2010,Existing,All Buyer Types,300000.0
T56,Watergrasshill,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,3,2010,Existing,Household Buyer - Former Owner-Occupier,300000.0
T56,Watergrasshill,3,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,4,2010,All Dwelling Statuses,All Buyer Types,311812.0
T56,Watergrasshill,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,285000.0
T56,Watergrasshill,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,338624.0
T56,Watergrasshill,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,4,2010,New,All Buyer Types,338624.0
T56,Watergrasshill,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,4,2010,New,Household Buyer - Former Owner-Occupier,338624.0
T56,Watergrasshill,4,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,4,2010,Existing,All Buyer Types,285000.0
T56,Watergrasshill,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,285000.0
T56,Watergrasshill,4,2010,Existing,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,4,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,5,2010,All Dwelling Statuses,All Buyer Types,269000.0
T56,Watergrasshill,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,250000.0
T56,Watergrasshill,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,278500.0
T56,Watergrasshill,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,5,2010,New,All Buyer Types,
T56,Watergrasshill,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,5,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,5,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,5,2010,Existing,All Buyer Types,269000.0
T56,Watergrasshill,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,250000.0
T56,Watergrasshill,5,2010,Existing,Household Buyer - Former Owner-Occupier,278500.0
T56,Watergrasshill,5,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,6,2010,All Dwelling Statuses,All Buyer Types,
T56,Watergrasshill,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,6,2010,New,All Buyer Types,
T56,Watergrasshill,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,6,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,6,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,6,2010,Existing,All Buyer Types,
T56,Watergrasshill,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,6,2010,Existing,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,6,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,7,2010,All Dwelling Statuses,All Buyer Types,215194.0
T56,Watergrasshill,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,196165.0
T56,Watergrasshill,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,227880.0
T56,Watergrasshill,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,7,2010,New,All Buyer Types,251886.0
T56,Watergrasshill,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,204330.0
T56,Watergrasshill,7,2010,New,Household Buyer - Former Owner-Occupier,299441.0
T56,Watergrasshill,7,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,7,2010,Existing,All Buyer Types,190733.0
T56,Watergrasshill,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,188000.0
T56,Watergrasshill,7,2010,Existing,Household Buyer - Former Owner-Occupier,192100.0
T56,Watergrasshill,7,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,8,2010,All Dwelling Statuses,All Buyer Types,
T56,Watergrasshill,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,8,2010,New,All Buyer Types,
T56,Watergrasshill,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,8,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,8,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,8,2010,Existing,All Buyer Types,
T56,Watergrasshill,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,8,2010,Existing,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,8,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,9,2010,All Dwelling Statuses,All Buyer Types,185232.0
T56,Watergrasshill,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,185232.0
T56,Watergrasshill,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,9,2010,New,All Buyer Types,185232.0
T56,Watergrasshill,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,185232.0
T56,Watergrasshill,9,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,9,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,9,2010,Existing,All Buyer Types,
T56,Watergrasshill,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,9,2010,Existing,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,9,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,10,2010,All Dwelling Statuses,All Buyer Types,267043.0
T56,Watergrasshill,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,267043.0
T56,Watergrasshill,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,10,2010,New,All Buyer Types,267043.0
T56,Watergrasshill,10,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,10,2010,New,Household Buyer - Former Owner-Occupier,267043.0
T56,Watergrasshill,10,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,10,2010,Existing,All Buyer Types,
T56,Watergrasshill,10,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,10,2010,Existing,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,10,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,11,2010,All Dwelling Statuses,All Buyer Types,250388.0
T56,Watergrasshill,11,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,250388.0
T56,Watergrasshill,11,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,11,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,11,2010,New,All Buyer Types,300775.0
T56,Watergrasshill,11,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,300775.0
T56,Watergrasshill,11,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,11,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,11,2010,Existing,All Buyer Types,200000.0
T56,Watergrasshill,11,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,200000.0
T56,Watergrasshill,11,2010,Existing,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,11,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,12,2010,All Dwelling Statuses,All Buyer Types,250750.0
T56,Watergrasshill,12,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,261666.0
T56,Watergrasshill,12,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,218000.0
T56,Watergrasshill,12,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,12,2010,New,All Buyer Types,302500.0
T56,Watergrasshill,12,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,302500.0
T56,Watergrasshill,12,2010,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,12,2010,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,12,2010,Existing,All Buyer Types,199000.0
T56,Watergrasshill,12,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,180000.0
T56,Watergrasshill,12,2010,Existing,Household Buyer - Former Owner-Occupier,218000.0
T56,Watergrasshill,12,2010,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,1,2011,All Dwelling Statuses,All Buyer Types,
T56,Watergrasshill,1,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,1,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,1,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,1,2011,New,All Buyer Types,
T56,Watergrasshill,1,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,1,2011,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,1,2011,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,1,2011,Existing,All Buyer Types,
T56,Watergrasshill,1,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T56,Watergrasshill,1,2011,Existing,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,1,2011,Existing,Household Buyer - Non-Occupier,
T56,Watergrasshill,2,2011,All Dwelling Statuses,All Buyer Types,312125.0
T56,Watergrasshill,2,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,312125.0
T56,Watergrasshill,2,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,2,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
T56,Watergrasshill,2,2011,New,All Buyer Types,312125.0
T56,Watergrasshill,2,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,312125.0
T56,Watergrasshill,2,2011,New,Household Buyer - Former Owner-Occupier,
T56,Watergrasshill,2,2011,New,Household Buyer - Non-Occupier,
T56,Watergrasshill,2,2011,Existing,All Buyer Types,
