Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
E53,Roscrea,1,2010,All Dwelling Statuses,All Buyer Types,223094.0
E53,Roscrea,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,205000.0
E53,Roscrea,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,241188.0
E53,Roscrea,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
E53,Roscrea,1,2010,New,All Buyer Types,241188.0
E53,Roscrea,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
E53,Roscrea,1,2010,New,Household Buyer - Former Owner-Occupier,241188.0
E53,Roscrea,1,2010,New,Household Buyer - Non-Occupier,
E53,Roscrea,1,2010,Existing,All Buyer Types,205000.0
E53,Roscrea,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,205000.0
E53,Roscrea,1,2010,Existing,Household Buyer - Former Owner-Occupier,
E53,Roscrea,1,2010,Existing,Household Buyer - Non-Occupier,
E53,Roscrea,2,2010,All Dwelling Statuses,All Buyer Types,156700.0
E53,Roscrea,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,205900.0
E53,Roscrea,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,100000.0
E53,Roscrea,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,115000.0
E53,Roscrea,2,2010,New,All Buyer Types,204300.0
E53,Roscrea,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,204300.0
E53,Roscrea,2,2010,New,Household Buyer - Former Owner-Occupier,
E53,Roscrea,2,2010,New,Household Buyer - Non-Occupier,
E53,Roscrea,2,2010,Existing,All Buyer Types,140833.0
E53,Roscrea,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,207500.0
E53,Roscrea,2,2010,Existing,Household Buyer - Former Owner-Occupier,100000.0
E53,Roscrea,2,2010,Existing,Household Buyer - Non-Occupier,115000.0
E53,Roscrea,3,2010,All Dwelling Statuses,All Buyer Types,203119.0
E53,Roscrea,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,207649.0
E53,Roscrea,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,185000.0
E53,Roscrea,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
