,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
156,D24,1,2010,All Dwelling Statuses,All Buyer Types,250596.0
157,D24,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,241405.0
158,D24,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,331905.0
159,D24,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,100000.0
716,D24,1,2010,New,All Buyer Types,330428.0
717,D24,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,314236.0
718,D24,1,2010,New,Household Buyer - Former Owner-Occupier,346620.0
719,D24,1,2010,New,Household Buyer - Non-Occupier,
1276,D24,1,2010,Existing,All Buyer Types,243339.0
1277,D24,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,237358.0
1278,D24,1,2010,Existing,Household Buyer - Former Owner-Occupier,327000.0
1279,D24,1,2010,Existing,Household Buyer - Non-Occupier,100000.0
1836,D24,2,2010,All Dwelling Statuses,All Buyer Types,261279.0
1837,D24,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,258335.0
1838,D24,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,341500.0
1839,D24,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,145000.0
2396,D24,2,2010,New,All Buyer Types,342507.0
2397,D24,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,342507.0
2398,D24,2,2010,New,Household Buyer - Former Owner-Occupier,
2399,D24,2,2010,New,Household Buyer - Non-Occupier,
2956,D24,2,2010,Existing,All Buyer Types,245033.0
2957,D24,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,237292.0
2958,D24,2,2010,Existing,Household Buyer - Former Owner-Occupier,341500.0
2959,D24,2,2010,Existing,Household Buyer - Non-Occupier,145000.0
3516,D24,3,2010,All Dwelling Statuses,All Buyer Types,254695.0
3517,D24,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,256282.0
3518,D24,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,219500.0
3519,D24,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,287000.0
4076,D24,3,2010,New,All Buyer Types,271706.0
4077,D24,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,271706.0
4078,D24,3,2010,New,Household Buyer - Former Owner-Occupier,
4079,D24,3,2010,New,Household Buyer - Non-Occupier,
4636,D24,3,2010,Existing,All Buyer Types,248742.0
