Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
P51,Mallow,1,2010,All Dwelling Statuses,All Buyer Types,166375.0
P51,Mallow,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,185769.0
P51,Mallow,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,185625.0
P51,Mallow,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,60000.0
P51,Mallow,1,2010,New,All Buyer Types,220190.0
P51,Mallow,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,220190.0
P51,Mallow,1,2010,New,Household Buyer - Former Owner-Occupier,
P51,Mallow,1,2010,New,Household Buyer - Non-Occupier,
P51,Mallow,1,2010,Existing,All Buyer Types,156591.0
P51,Mallow,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,172000.0
P51,Mallow,1,2010,Existing,Household Buyer - Former Owner-Occupier,185625.0
P51,Mallow,1,2010,Existing,Household Buyer - Non-Occupier,60000.0
P51,Mallow,2,2010,All Dwelling Statuses,All Buyer Types,212154.0
P51,Mallow,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,218300.0
P51,Mallow,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,191667.0
P51,Mallow,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P51,Mallow,2,2010,New,All Buyer Types,
P51,Mallow,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
P51,Mallow,2,2010,New,Household Buyer - Former Owner-Occupier,
P51,Mallow,2,2010,New,Household Buyer - Non-Occupier,
P51,Mallow,2,2010,Existing,All Buyer Types,212154.0
P51,Mallow,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,218300.0
P51,Mallow,2,2010,Existing,Household Buyer - Former Owner-Occupier,191667.0
P51,Mallow,2,2010,Existing,Household Buyer - Non-Occupier,
P51,Mallow,3,2010,All Dwelling Statuses,All Buyer Types,181523.0
P51,Mallow,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,214655.0
P51,Mallow,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,191000.0
P51,Mallow,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,75000.0
P51,Mallow,3,2010,New,All Buyer Types,242592.0
P51,Mallow,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,242592.0
P51,Mallow,3,2010,New,Household Buyer - Former Owner-Occupier,
P51,Mallow,3,2010,New,Household Buyer - Non-Occupier,
P51,Mallow,3,2010,Existing,All Buyer Types,161167.0
P51,Mallow,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,172750.0
P51,Mallow,3,2010,Existing,Household Buyer - Former Owner-Occupier,191000.0
P51,Mallow,3,2010,Existing,Household Buyer - Non-Occupier,75000.0
P51,Mallow,4,2010,All Dwelling Statuses,All Buyer Types,195492.0
P51,Mallow,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,233238.0
P51,Mallow,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,165000.0
P51,Mallow,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,30000.0
P51,Mallow,4,2010,New,All Buyer Types,296143.0
P51,Mallow,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,296143.0
P51,Mallow,4,2010,New,Household Buyer - Former Owner-Occupier,
P51,Mallow,4,2010,New,Household Buyer - Non-Occupier,
P51,Mallow,4,2010,Existing,All Buyer Types,145167.0
P51,Mallow,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,170333.0
P51,Mallow,4,2010,Existing,Household Buyer - Former Owner-Occupier,165000.0
P51,Mallow,4,2010,Existing,Household Buyer - Non-Occupier,30000.0
P51,Mallow,5,2010,All Dwelling Statuses,All Buyer Types,206620.0
P51,Mallow,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,218300.0
P51,Mallow,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,217500.0
P51,Mallow,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,171982.0
P51,Mallow,5,2010,New,All Buyer Types,196963.0
P51,Mallow,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
P51,Mallow,5,2010,New,Household Buyer - Former Owner-Occupier,209999.0
P51,Mallow,5,2010,New,Household Buyer - Non-Occupier,183927.0
P51,Mallow,5,2010,Existing,All Buyer Types,208000.0
P51,Mallow,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,218300.0
P51,Mallow,5,2010,Existing,Household Buyer - Former Owner-Occupier,225000.0
