Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
Y14,Arklow,1,2010,All Dwelling Statuses,All Buyer Types,201559.0
Y14,Arklow,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,183896.0
Y14,Arklow,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,223637.0
Y14,Arklow,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
Y14,Arklow,1,2010,New,All Buyer Types,243007.0
Y14,Arklow,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,319480.0
Y14,Arklow,1,2010,New,Household Buyer - Former Owner-Occupier,217516.0
Y14,Arklow,1,2010,New,Household Buyer - Non-Occupier,
Y14,Arklow,1,2010,Existing,All Buyer Types,168400.0
Y14,Arklow,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,150000.0
Y14,Arklow,1,2010,Existing,Household Buyer - Former Owner-Occupier,242000.0
Y14,Arklow,1,2010,Existing,Household Buyer - Non-Occupier,
Y14,Arklow,2,2010,All Dwelling Statuses,All Buyer Types,191000.0
Y14,Arklow,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,187000.0
Y14,Arklow,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,199000.0
Y14,Arklow,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
Y14,Arklow,2,2010,New,All Buyer Types,199000.0
Y14,Arklow,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
Y14,Arklow,2,2010,New,Household Buyer - Former Owner-Occupier,199000.0
Y14,Arklow,2,2010,New,Household Buyer - Non-Occupier,
Y14,Arklow,2,2010,Existing,All Buyer Types,187000.0
Y14,Arklow,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,187000.0
Y14,Arklow,2,2010,Existing,Household Buyer - Former Owner-Occupier,
Y14,Arklow,2,2010,Existing,Household Buyer - Non-Occupier,
Y14,Arklow,3,2010,All Dwelling Statuses,All Buyer Types,241432.0
Y14,Arklow,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,224648.0
Y14,Arklow,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,275000.0
Y14,Arklow,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
Y14,Arklow,3,2010,New,All Buyer Types,299295.0
Y14,Arklow,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,299295.0
Y14,Arklow,3,2010,New,Household Buyer - Former Owner-Occupier,
Y14,Arklow,3,2010,New,Household Buyer - Non-Occupier,
Y14,Arklow,3,2010,Existing,All Buyer Types,212500.0
Y14,Arklow,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,150000.0
Y14,Arklow,3,2010,Existing,Household Buyer - Former Owner-Occupier,275000.0
Y14,Arklow,3,2010,Existing,Household Buyer - Non-Occupier,
Y14,Arklow,4,2010,All Dwelling Statuses,All Buyer Types,200725.0
Y14,Arklow,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
Y14,Arklow,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,254950.0
Y14,Arklow,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,146500.0
Y14,Arklow,4,2010,New,All Buyer Types,205325.0
Y14,Arklow,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
Y14,Arklow,4,2010,New,Household Buyer - Former Owner-Occupier,215650.0
Y14,Arklow,4,2010,New,Household Buyer - Non-Occupier,195000.0
Y14,Arklow,4,2010,Existing,All Buyer Types,196125.0
Y14,Arklow,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
Y14,Arklow,4,2010,Existing,Household Buyer - Former Owner-Occupier,294250.0
Y14,Arklow,4,2010,Existing,Household Buyer - Non-Occupier,98000.0
Y14,Arklow,5,2010,All Dwelling Statuses,All Buyer Types,211325.0
Y14,Arklow,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,219879.0
Y14,Arklow,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
Y14,Arklow,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,160000.0
Y14,Arklow,5,2010,New,All Buyer Types,187275.0
Y14,Arklow,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,187275.0
Y14,Arklow,5,2010,New,Household Buyer - Former Owner-Occupier,
Y14,Arklow,5,2010,New,Household Buyer - Non-Occupier,
Y14,Arklow,5,2010,Existing,All Buyer Types,215333.0
Y14,Arklow,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,226400.0
Y14,Arklow,5,2010,Existing,Household Buyer - Former Owner-Occupier,
