Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
R42,Birr,1,2010,All Dwelling Statuses,All Buyer Types,55000.0
R42,Birr,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
R42,Birr,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
R42,Birr,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,55000.0
R42,Birr,1,2010,New,All Buyer Types,
R42,Birr,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
R42,Birr,1,2010,New,Household Buyer - Former Owner-Occupier,
R42,Birr,1,2010,New,Household Buyer - Non-Occupier,
R42,Birr,1,2010,Existing,All Buyer Types,55000.0
R42,Birr,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
R42,Birr,1,2010,Existing,Household Buyer - Former Owner-Occupier,
R42,Birr,1,2010,Existing,Household Buyer - Non-Occupier,55000.0
R42,Birr,2,2010,All Dwelling Statuses,All Buyer Types,318500.0
R42,Birr,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
R42,Birr,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,390250.0
R42,Birr,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,175000.0
R42,Birr,2,2010,New,All Buyer Types,
R42,Birr,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
R42,Birr,2,2010,New,Household Buyer - Former Owner-Occupier,
R42,Birr,2,2010,New,Household Buyer - Non-Occupier,
R42,Birr,2,2010,Existing,All Buyer Types,318500.0
R42,Birr,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
R42,Birr,2,2010,Existing,Household Buyer - Former Owner-Occupier,390250.0
R42,Birr,2,2010,Existing,Household Buyer - Non-Occupier,175000.0
R42,Birr,3,2010,All Dwelling Statuses,All Buyer Types,161950.0
R42,Birr,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,161950.0
R42,Birr,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
