,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
76,D01,1,2010,All Dwelling Statuses,All Buyer Types,212500.0
77,D01,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,212500.0
78,D01,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
79,D01,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
636,D01,1,2010,New,All Buyer Types,
637,D01,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
638,D01,1,2010,New,Household Buyer - Former Owner-Occupier,
639,D01,1,2010,New,Household Buyer - Non-Occupier,
1196,D01,1,2010,Existing,All Buyer Types,212500.0
1197,D01,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,212500.0
1198,D01,1,2010,Existing,Household Buyer - Former Owner-Occupier,
1199,D01,1,2010,Existing,Household Buyer - Non-Occupier,
1756,D01,2,2010,All Dwelling Statuses,All Buyer Types,272413.0
1757,D01,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,272413.0
1758,D01,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
1759,D01,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
2316,D01,2,2010,New,All Buyer Types,334825.0
2317,D01,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,334825.0
2318,D01,2,2010,New,Household Buyer - Former Owner-Occupier,
2319,D01,2,2010,New,Household Buyer - Non-Occupier,
2876,D01,2,2010,Existing,All Buyer Types,210000.0
2877,D01,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,210000.0
2878,D01,2,2010,Existing,Household Buyer - Former Owner-Occupier,
2879,D01,2,2010,Existing,Household Buyer - Non-Occupier,
3436,D01,3,2010,All Dwelling Statuses,All Buyer Types,197348.0
3437,D01,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,225496.0
3438,D01,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,90000.0
3439,D01,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,152500.0
3996,D01,3,2010,New,All Buyer Types,323475.0
3997,D01,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,323475.0
3998,D01,3,2010,New,Household Buyer - Former Owner-Occupier,
3999,D01,3,2010,New,Household Buyer - Non-Occupier,
4556,D01,3,2010,Existing,All Buyer Types,183333.0
4557,D01,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,209167.0
4558,D01,3,2010,Existing,Household Buyer - Former Owner-Occupier,90000.0
4559,D01,3,2010,Existing,Household Buyer - Non-Occupier,152500.0
5116,D01,4,2010,All Dwelling Statuses,All Buyer Types,215750.0
5117,D01,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,215750.0
5118,D01,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
5119,D01,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
5676,D01,4,2010,New,All Buyer Types,215750.0
5677,D01,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,215750.0
5678,D01,4,2010,New,Household Buyer - Former Owner-Occupier,
