Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
A91,Dundalk,1,2010,All Dwelling Statuses,All Buyer Types,213787.0
A91,Dundalk,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,162000.0
A91,Dundalk,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,265575.0
A91,Dundalk,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
A91,Dundalk,1,2010,New,All Buyer Types,276200.0
A91,Dundalk,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,270000.0
A91,Dundalk,1,2010,New,Household Buyer - Former Owner-Occupier,278266.0
A91,Dundalk,1,2010,New,Household Buyer - Non-Occupier,
A91,Dundalk,1,2010,Existing,All Buyer Types,151375.0
A91,Dundalk,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,126000.0
A91,Dundalk,1,2010,Existing,Household Buyer - Former Owner-Occupier,227500.0
A91,Dundalk,1,2010,Existing,Household Buyer - Non-Occupier,
A91,Dundalk,2,2010,All Dwelling Statuses,All Buyer Types,192514.0
A91,Dundalk,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,215947.0
A91,Dundalk,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,216743.0
A91,Dundalk,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,65681.0
A91,Dundalk,2,2010,New,All Buyer Types,149067.0
A91,Dundalk,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,244025.0
A91,Dundalk,2,2010,New,Household Buyer - Former Owner-Occupier,217198.0
A91,Dundalk,2,2010,New,Household Buyer - Non-Occupier,67522.0
A91,Dundalk,2,2010,Existing,All Buyer Types,204100.0
A91,Dundalk,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,212438.0
A91,Dundalk,2,2010,Existing,Household Buyer - Former Owner-Occupier,216667.0
A91,Dundalk,2,2010,Existing,Household Buyer - Non-Occupier,62000.0
A91,Dundalk,3,2010,All Dwelling Statuses,All Buyer Types,208811.0
A91,Dundalk,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,185460.0
A91,Dundalk,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,269500.0
A91,Dundalk,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,180833.0
A91,Dundalk,3,2010,New,All Buyer Types,218004.0
A91,Dundalk,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,211605.0
A91,Dundalk,3,2010,New,Household Buyer - Former Owner-Occupier,250000.0
A91,Dundalk,3,2010,New,Household Buyer - Non-Occupier,
A91,Dundalk,3,2010,Existing,All Buyer Types,205133.0
A91,Dundalk,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,166786.0
A91,Dundalk,3,2010,Existing,Household Buyer - Former Owner-Occupier,273400.0
A91,Dundalk,3,2010,Existing,Household Buyer - Non-Occupier,180833.0
A91,Dundalk,4,2010,All Dwelling Statuses,All Buyer Types,228487.0
A91,Dundalk,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,275812.0
A91,Dundalk,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,157500.0
A91,Dundalk,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
A91,Dundalk,4,2010,New,All Buyer Types,208458.0
A91,Dundalk,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,217687.0
A91,Dundalk,4,2010,New,Household Buyer - Former Owner-Occupier,190000.0
A91,Dundalk,4,2010,New,Household Buyer - Non-Occupier,
A91,Dundalk,4,2010,Existing,All Buyer Types,237071.0
A91,Dundalk,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,304875.0
A91,Dundalk,4,2010,Existing,Household Buyer - Former Owner-Occupier,146667.0
A91,Dundalk,4,2010,Existing,Household Buyer - Non-Occupier,
A91,Dundalk,5,2010,All Dwelling Statuses,All Buyer Types,214617.0
A91,Dundalk,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,182803.0
