Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
F26,Ballina,1,2010,All Dwelling Statuses,All Buyer Types,161500.0
F26,Ballina,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,245000.0
F26,Ballina,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
F26,Ballina,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,140625.0
F26,Ballina,1,2010,New,All Buyer Types,
F26,Ballina,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
F26,Ballina,1,2010,New,Household Buyer - Former Owner-Occupier,
F26,Ballina,1,2010,New,Household Buyer - Non-Occupier,
F26,Ballina,1,2010,Existing,All Buyer Types,161500.0
F26,Ballina,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,245000.0
F26,Ballina,1,2010,Existing,Household Buyer - Former Owner-Occupier,
F26,Ballina,1,2010,Existing,Household Buyer - Non-Occupier,140625.0
F26,Ballina,2,2010,All Dwelling Statuses,All Buyer Types,214959.0
F26,Ballina,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,167000.0
F26,Ballina,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,241755.0
F26,Ballina,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,273500.0
F26,Ballina,2,2010,New,All Buyer Types,213378.0
F26,Ballina,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,185000.0
F26,Ballina,2,2010,New,Household Buyer - Former Owner-Occupier,241755.0
F26,Ballina,2,2010,New,Household Buyer - Non-Occupier,
F26,Ballina,2,2010,Existing,All Buyer Types,215750.0
F26,Ballina,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,158000.0
F26,Ballina,2,2010,Existing,Household Buyer - Former Owner-Occupier,
F26,Ballina,2,2010,Existing,Household Buyer - Non-Occupier,273500.0
F26,Ballina,3,2010,All Dwelling Statuses,All Buyer Types,179600.0
F26,Ballina,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,148000.0
F26,Ballina,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,144000.0
F26,Ballina,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,202000.0
F26,Ballina,3,2010,New,All Buyer Types,
F26,Ballina,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
F26,Ballina,3,2010,New,Household Buyer - Former Owner-Occupier,
F26,Ballina,3,2010,New,Household Buyer - Non-Occupier,
F26,Ballina,3,2010,Existing,All Buyer Types,179600.0
F26,Ballina,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,148000.0
F26,Ballina,3,2010,Existing,Household Buyer - Former Owner-Occupier,144000.0
F26,Ballina,3,2010,Existing,Household Buyer - Non-Occupier,202000.0
F26,Ballina,4,2010,All Dwelling Statuses,All Buyer Types,194932.0
F26,Ballina,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,217850.0
F26,Ballina,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,172000.0
F26,Ballina,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,195000.0
F26,Ballina,4,2010,New,All Buyer Types,170250.0
F26,Ballina,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,170250.0
F26,Ballina,4,2010,New,Household Buyer - Former Owner-Occupier,
F26,Ballina,4,2010,New,Household Buyer - Non-Occupier,
F26,Ballina,4,2010,Existing,All Buyer Types,197400.0
F26,Ballina,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,229750.0
F26,Ballina,4,2010,Existing,Household Buyer - Former Owner-Occupier,172000.0
F26,Ballina,4,2010,Existing,Household Buyer - Non-Occupier,195000.0
F26,Ballina,5,2010,All Dwelling Statuses,All Buyer Types,154390.0
F26,Ballina,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,157133.0
F26,Ballina,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,144965.0
F26,Ballina,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,169725.0
F26,Ballina,5,2010,New,All Buyer Types,170429.0
F26,Ballina,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,192600.0
F26,Ballina,5,2010,New,Household Buyer - Former Owner-Occupier,182663.0
F26,Ballina,5,2010,New,Household Buyer - Non-Occupier,79450.0
F26,Ballina,5,2010,Existing,All Buyer Types,140643.0
F26,Ballina,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,121667.0
F26,Ballina,5,2010,Existing,Household Buyer - Former Owner-Occupier,119833.0
F26,Ballina,5,2010,Existing,Household Buyer - Non-Occupier,260000.0
F26,Ballina,6,2010,All Dwelling Statuses,All Buyer Types,120167.0
F26,Ballina,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,132875.0
F26,Ballina,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,82500.0
F26,Ballina,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,107000.0
F26,Ballina,6,2010,New,All Buyer Types,
F26,Ballina,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
F26,Ballina,6,2010,New,Household Buyer - Former Owner-Occupier,
F26,Ballina,6,2010,New,Household Buyer - Non-Occupier,
F26,Ballina,6,2010,Existing,All Buyer Types,120167.0
F26,Ballina,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,132875.0
F26,Ballina,6,2010,Existing,Household Buyer - Former Owner-Occupier,82500.0
F26,Ballina,6,2010,Existing,Household Buyer - Non-Occupier,107000.0
F26,Ballina,7,2010,All Dwelling Statuses,All Buyer Types,168443.0
F26,Ballina,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,173333.0
F26,Ballina,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,190625.0
F26,Ballina,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,142167.0
F26,Ballina,7,2010,New,All Buyer Types,227625.0
F26,Ballina,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,200000.0
F26,Ballina,7,2010,New,Household Buyer - Former Owner-Occupier,245250.0
F26,Ballina,7,2010,New,Household Buyer - Non-Occupier,219999.0
F26,Ballina,7,2010,Existing,All Buyer Types,155292.0
F26,Ballina,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,160000.0
F26,Ballina,7,2010,Existing,Household Buyer - Former Owner-Occupier,176969.0
F26,Ballina,7,2010,Existing,Household Buyer - Non-Occupier,132438.0
F26,Ballina,8,2010,All Dwelling Statuses,All Buyer Types,172416.0
F26,Ballina,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,190000.0
F26,Ballina,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,247075.0
F26,Ballina,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,80173.0
F26,Ballina,8,2010,New,All Buyer Types,228498.0
F26,Ballina,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
F26,Ballina,8,2010,New,Household Buyer - Former Owner-Occupier,329150.0
F26,Ballina,8,2010,New,Household Buyer - Non-Occupier,127846.0
F26,Ballina,8,2010,Existing,All Buyer Types,144375.0
F26,Ballina,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,190000.0
F26,Ballina,8,2010,Existing,Household Buyer - Former Owner-Occupier,165000.0
F26,Ballina,8,2010,Existing,Household Buyer - Non-Occupier,32500.0
F26,Ballina,9,2010,All Dwelling Statuses,All Buyer Types,136968.0
F26,Ballina,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,141463.0
F26,Ballina,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,106160.0
F26,Ballina,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,205000.0
F26,Ballina,9,2010,New,All Buyer Types,137425.0
F26,Ballina,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,124850.0
F26,Ballina,9,2010,New,Household Buyer - Former Owner-Occupier,150000.0
F26,Ballina,9,2010,New,Household Buyer - Non-Occupier,
F26,Ballina,9,2010,Existing,All Buyer Types,136867.0
F26,Ballina,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,147000.0
F26,Ballina,9,2010,Existing,Household Buyer - Former Owner-Occupier,95200.0
F26,Ballina,9,2010,Existing,Household Buyer - Non-Occupier,205000.0
F26,Ballina,10,2010,All Dwelling Statuses,All Buyer Types,134463.0
F26,Ballina,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,107500.0
