,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
12042,H62,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
12043,H62,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,75000.0
12600,H62,8,2010,New,All Buyer Types,210000.0
12601,H62,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,210000.0
12602,H62,8,2010,New,Household Buyer - Former Owner-Occupier,
12603,H62,8,2010,New,Household Buyer - Non-Occupier,
13160,H62,8,2010,Existing,All Buyer Types,75000.0
13161,H62,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
13162,H62,8,2010,Existing,Household Buyer - Former Owner-Occupier,
13163,H62,8,2010,Existing,Household Buyer - Non-Occupier,75000.0
13720,H62,9,2010,All Dwelling Statuses,All Buyer Types,161256.0
13721,H62,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,152583.0
13722,H62,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,187275.0
13723,H62,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
14280,H62,9,2010,New,All Buyer Types,174175.0
14281,H62,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,167625.0
14282,H62,9,2010,New,Household Buyer - Former Owner-Occupier,187275.0
14283,H62,9,2010,New,Household Buyer - Non-Occupier,
14840,H62,9,2010,Existing,All Buyer Types,122500.0
14841,H62,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,122500.0
14842,H62,9,2010,Existing,Household Buyer - Former Owner-Occupier,
14843,H62,9,2010,Existing,Household Buyer - Non-Occupier,
15400,H62,10,2010,All Dwelling Statuses,All Buyer Types,145790.0
15401,H62,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,177625.0
15402,H62,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,109250.0
15403,H62,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,155200.0
15960,H62,10,2010,New,All Buyer Types,146317.0
