,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
104,D08,1,2010,All Dwelling Statuses,All Buyer Types,269060.0
105,D08,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,247887.0
106,D08,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,460000.0
107,D08,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,247500.0
664,D08,1,2010,New,All Buyer Types,301910.0
665,D08,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,301910.0
666,D08,1,2010,New,Household Buyer - Former Owner-Occupier,
667,D08,1,2010,New,Household Buyer - Non-Occupier,
1224,D08,1,2010,Existing,All Buyer Types,260847.0
1225,D08,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,229880.0
1226,D08,1,2010,Existing,Household Buyer - Former Owner-Occupier,460000.0
1227,D08,1,2010,Existing,Household Buyer - Non-Occupier,247500.0
1784,D08,2,2010,All Dwelling Statuses,All Buyer Types,283195.0
1785,D08,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,267347.0
1786,D08,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,346625.0
1787,D08,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,247501.0
2344,D08,2,2010,New,All Buyer Types,279786.0
2345,D08,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,266309.0
2346,D08,2,2010,New,Household Buyer - Former Owner-Occupier,
2347,D08,2,2010,New,Household Buyer - Non-Occupier,300001.0
2904,D08,2,2010,Existing,All Buyer Types,284900.0
2905,D08,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,268125.0
2906,D08,2,2010,Existing,Household Buyer - Former Owner-Occupier,346625.0
2907,D08,2,2010,Existing,Household Buyer - Non-Occupier,195000.0
3464,D08,3,2010,All Dwelling Statuses,All Buyer Types,238410.0
3465,D08,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,259445.0
3466,D08,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,201904.0
3467,D08,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,157167.0
4024,D08,3,2010,New,All Buyer Types,235357.0
4025,D08,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,245041.0
4026,D08,3,2010,New,Household Buyer - Former Owner-Occupier,201463.0
4027,D08,3,2010,New,Household Buyer - Non-Occupier,
4584,D08,3,2010,Existing,All Buyer Types,239659.0
4585,D08,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,266167.0
4586,D08,3,2010,Existing,Household Buyer - Former Owner-Occupier,202125.0
4587,D08,3,2010,Existing,Household Buyer - Non-Occupier,157167.0
5144,D08,4,2010,All Dwelling Statuses,All Buyer Types,247259.0
5145,D08,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,239966.0
5146,D08,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,252000.0
5147,D08,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,299165.0
5704,D08,4,2010,New,All Buyer Types,270005.0
5705,D08,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,252636.0
5706,D08,4,2010,New,Household Buyer - Former Owner-Occupier,252000.0
5707,D08,4,2010,New,Household Buyer - Non-Occupier,299165.0
6264,D08,4,2010,Existing,All Buyer Types,237150.0
6265,D08,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,237150.0
6266,D08,4,2010,Existing,Household Buyer - Former Owner-Occupier,
6267,D08,4,2010,Existing,Household Buyer - Non-Occupier,
6824,D08,5,2010,All Dwelling Statuses,All Buyer Types,273491.0
6825,D08,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,261509.0
6826,D08,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,213183.0
6827,D08,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,348020.0
7384,D08,5,2010,New,All Buyer Types,292521.0
7385,D08,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,241908.0
7386,D08,5,2010,New,Household Buyer - Former Owner-Occupier,261050.0
7387,D08,5,2010,New,Household Buyer - Non-Occupier,387366.0
7944,D08,5,2010,Existing,All Buyer Types,262073.0
7945,D08,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,270418.0
