,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
10904,H18,7,2010,New,All Buyer Types,156347.0
10905,H18,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,156347.0
10906,H18,7,2010,New,Household Buyer - Former Owner-Occupier,
10907,H18,7,2010,New,Household Buyer - Non-Occupier,
11464,H18,7,2010,Existing,All Buyer Types,167250.0
11465,H18,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
11466,H18,7,2010,Existing,Household Buyer - Former Owner-Occupier,226000.0
11467,H18,7,2010,Existing,Household Buyer - Non-Occupier,108500.0
12024,H18,8,2010,All Dwelling Statuses,All Buyer Types,200531.0
12025,H18,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,199413.0
12026,H18,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
12027,H18,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,205000.0
12584,H18,8,2010,New,All Buyer Types,199827.0
12585,H18,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,199827.0
12586,H18,8,2010,New,Household Buyer - Former Owner-Occupier,
12587,H18,8,2010,New,Household Buyer - Non-Occupier,
13144,H18,8,2010,Existing,All Buyer Types,201000.0
13145,H18,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,199000.0
13146,H18,8,2010,Existing,Household Buyer - Former Owner-Occupier,
13147,H18,8,2010,Existing,Household Buyer - Non-Occupier,205000.0
13704,H18,9,2010,All Dwelling Statuses,All Buyer Types,153561.0
13705,H18,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,143732.0
13706,H18,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,315000.0
13707,H18,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,92500.0
14264,H18,9,2010,New,All Buyer Types,126965.0
14265,H18,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,126965.0
14266,H18,9,2010,New,Household Buyer - Former Owner-Occupier,
14267,H18,9,2010,New,Household Buyer - Non-Occupier,
14824,H18,9,2010,Existing,All Buyer Types,164200.0
14825,H18,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,160500.0
14826,H18,9,2010,Existing,Household Buyer - Former Owner-Occupier,315000.0
14827,H18,9,2010,Existing,Household Buyer - Non-Occupier,92500.0
15384,H18,10,2010,All Dwelling Statuses,All Buyer Types,157642.0
15385,H18,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,136809.0
15386,H18,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,306450.0
15387,H18,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,113000.0
15944,H18,10,2010,New,All Buyer Types,180166.0
15945,H18,10,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,117024.0
15946,H18,10,2010,New,Household Buyer - Former Owner-Occupier,306450.0
15947,H18,10,2010,New,Household Buyer - Non-Occupier,
16504,H18,10,2010,Existing,All Buyer Types,140750.0
16505,H18,10,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,150000.0
16506,H18,10,2010,Existing,Household Buyer - Former Owner-Occupier,
16507,H18,10,2010,Existing,Household Buyer - Non-Occupier,113000.0
17064,H18,11,2010,All Dwelling Statuses,All Buyer Types,256515.0
17065,H18,11,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,170250.0
17066,H18,11,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,285270.0
17067,H18,11,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
17624,H18,11,2010,New,All Buyer Types,210353.0
17625,H18,11,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,170250.0
17626,H18,11,2010,New,Household Buyer - Former Owner-Occupier,230405.0
17627,H18,11,2010,New,Household Buyer - Non-Occupier,
18184,H18,11,2010,Existing,All Buyer Types,395000.0
18185,H18,11,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
18186,H18,11,2010,Existing,Household Buyer - Former Owner-Occupier,395000.0
18187,H18,11,2010,Existing,Household Buyer - Non-Occupier,
18744,H18,12,2010,All Dwelling Statuses,All Buyer Types,147049.0
18745,H18,12,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,151823.0
18746,H18,12,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
18747,H18,12,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,137500.0
19304,H18,12,2010,New,All Buyer Types,151823.0
19305,H18,12,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,151823.0
19306,H18,12,2010,New,Household Buyer - Former Owner-Occupier,
19307,H18,12,2010,New,Household Buyer - Non-Occupier,
19864,H18,12,2010,Existing,All Buyer Types,137500.0
