Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
H54,Tuam,1,2010,All Dwelling Statuses,All Buyer Types,214375.0
H54,Tuam,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,214375.0
H54,Tuam,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
H54,Tuam,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
H54,Tuam,1,2010,New,All Buyer Types,283750.0
H54,Tuam,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,283750.0
H54,Tuam,1,2010,New,Household Buyer - Former Owner-Occupier,
H54,Tuam,1,2010,New,Household Buyer - Non-Occupier,
H54,Tuam,1,2010,Existing,All Buyer Types,145000.0
H54,Tuam,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,145000.0
H54,Tuam,1,2010,Existing,Household Buyer - Former Owner-Occupier,
H54,Tuam,1,2010,Existing,Household Buyer - Non-Occupier,
H54,Tuam,2,2010,All Dwelling Statuses,All Buyer Types,170099.0
H54,Tuam,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,142500.0
H54,Tuam,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,225298.0
H54,Tuam,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
H54,Tuam,2,2010,New,All Buyer Types,180149.0
H54,Tuam,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,135000.0
H54,Tuam,2,2010,New,Household Buyer - Former Owner-Occupier,225298.0
H54,Tuam,2,2010,New,Household Buyer - Non-Occupier,
H54,Tuam,2,2010,Existing,All Buyer Types,150000.0
H54,Tuam,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,150000.0
H54,Tuam,2,2010,Existing,Household Buyer - Former Owner-Occupier,
H54,Tuam,2,2010,Existing,Household Buyer - Non-Occupier,
H54,Tuam,3,2010,All Dwelling Statuses,All Buyer Types,140892.0
H54,Tuam,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,136075.0
H54,Tuam,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,150525.0
H54,Tuam,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
H54,Tuam,3,2010,New,All Buyer Types,198450.0
H54,Tuam,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,167150.0
H54,Tuam,3,2010,New,Household Buyer - Former Owner-Occupier,261050.0
H54,Tuam,3,2010,New,Household Buyer - Non-Occupier,
H54,Tuam,3,2010,Existing,All Buyer Types,83333.0
H54,Tuam,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,105000.0
H54,Tuam,3,2010,Existing,Household Buyer - Former Owner-Occupier,40000.0
H54,Tuam,3,2010,Existing,Household Buyer - Non-Occupier,
H54,Tuam,4,2010,All Dwelling Statuses,All Buyer Types,127500.0
H54,Tuam,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,155000.0
H54,Tuam,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,100000.0
H54,Tuam,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
H54,Tuam,4,2010,New,All Buyer Types,
H54,Tuam,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
H54,Tuam,4,2010,New,Household Buyer - Former Owner-Occupier,
H54,Tuam,4,2010,New,Household Buyer - Non-Occupier,
H54,Tuam,4,2010,Existing,All Buyer Types,127500.0
H54,Tuam,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,155000.0
H54,Tuam,4,2010,Existing,Household Buyer - Former Owner-Occupier,100000.0
H54,Tuam,4,2010,Existing,Household Buyer - Non-Occupier,
H54,Tuam,5,2010,All Dwelling Statuses,All Buyer Types,138925.0
H54,Tuam,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,205000.0
H54,Tuam,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,172500.0
H54,Tuam,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,94517.0
H54,Tuam,5,2010,New,All Buyer Types,147550.0
H54,Tuam,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
H54,Tuam,5,2010,New,Household Buyer - Former Owner-Occupier,
H54,Tuam,5,2010,New,Household Buyer - Non-Occupier,147550.0
H54,Tuam,5,2010,Existing,All Buyer Types,137200.0
H54,Tuam,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,205000.0
H54,Tuam,5,2010,Existing,Household Buyer - Former Owner-Occupier,172500.0
H54,Tuam,5,2010,Existing,Household Buyer - Non-Occupier,68000.0
