Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
H16,Cootehill,1,2010,All Dwelling Statuses,All Buyer Types,135000.0
H16,Cootehill,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
H16,Cootehill,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,135000.0
H16,Cootehill,1,2010,New,All Buyer Types,
H16,Cootehill,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,1,2010,New,Household Buyer - Former Owner-Occupier,
H16,Cootehill,1,2010,New,Household Buyer - Non-Occupier,
H16,Cootehill,1,2010,Existing,All Buyer Types,135000.0
H16,Cootehill,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,1,2010,Existing,Household Buyer - Former Owner-Occupier,
H16,Cootehill,1,2010,Existing,Household Buyer - Non-Occupier,135000.0
H16,Cootehill,2,2010,All Dwelling Statuses,All Buyer Types,222500.0
H16,Cootehill,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,220000.0
H16,Cootehill,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,225000.0
H16,Cootehill,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
H16,Cootehill,2,2010,New,All Buyer Types,225000.0
H16,Cootehill,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,2,2010,New,Household Buyer - Former Owner-Occupier,225000.0
H16,Cootehill,2,2010,New,Household Buyer - Non-Occupier,
H16,Cootehill,2,2010,Existing,All Buyer Types,220000.0
H16,Cootehill,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,220000.0
H16,Cootehill,2,2010,Existing,Household Buyer - Former Owner-Occupier,
H16,Cootehill,2,2010,Existing,Household Buyer - Non-Occupier,
H16,Cootehill,3,2010,All Dwelling Statuses,All Buyer Types,
H16,Cootehill,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
H16,Cootehill,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
H16,Cootehill,3,2010,New,All Buyer Types,
H16,Cootehill,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,3,2010,New,Household Buyer - Former Owner-Occupier,
H16,Cootehill,3,2010,New,Household Buyer - Non-Occupier,
H16,Cootehill,3,2010,Existing,All Buyer Types,
H16,Cootehill,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,3,2010,Existing,Household Buyer - Former Owner-Occupier,
H16,Cootehill,3,2010,Existing,Household Buyer - Non-Occupier,
H16,Cootehill,4,2010,All Dwelling Statuses,All Buyer Types,
H16,Cootehill,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
H16,Cootehill,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
H16,Cootehill,4,2010,New,All Buyer Types,
H16,Cootehill,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,4,2010,New,Household Buyer - Former Owner-Occupier,
H16,Cootehill,4,2010,New,Household Buyer - Non-Occupier,
H16,Cootehill,4,2010,Existing,All Buyer Types,
H16,Cootehill,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,4,2010,Existing,Household Buyer - Former Owner-Occupier,
H16,Cootehill,4,2010,Existing,Household Buyer - Non-Occupier,
H16,Cootehill,5,2010,All Dwelling Statuses,All Buyer Types,105000.0
H16,Cootehill,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,150000.0
H16,Cootehill,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,60000.0
H16,Cootehill,5,2010,New,All Buyer Types,150000.0
H16,Cootehill,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,5,2010,New,Household Buyer - Former Owner-Occupier,150000.0
H16,Cootehill,5,2010,New,Household Buyer - Non-Occupier,
H16,Cootehill,5,2010,Existing,All Buyer Types,60000.0
H16,Cootehill,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,5,2010,Existing,Household Buyer - Former Owner-Occupier,
H16,Cootehill,5,2010,Existing,Household Buyer - Non-Occupier,60000.0
H16,Cootehill,6,2010,All Dwelling Statuses,All Buyer Types,106275.0
H16,Cootehill,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,147550.0
H16,Cootehill,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
H16,Cootehill,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,65000.0
H16,Cootehill,6,2010,New,All Buyer Types,147550.0
H16,Cootehill,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,147550.0
H16,Cootehill,6,2010,New,Household Buyer - Former Owner-Occupier,
H16,Cootehill,6,2010,New,Household Buyer - Non-Occupier,
H16,Cootehill,6,2010,Existing,All Buyer Types,65000.0
H16,Cootehill,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
H16,Cootehill,6,2010,Existing,Household Buyer - Former Owner-Occupier,
H16,Cootehill,6,2010,Existing,Household Buyer - Non-Occupier,65000.0
H16,Cootehill,7,2010,All Dwelling Statuses,All Buyer Types,180388.0
H16,Cootehill,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,300775.0
H16,Cootehill,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
H16,Cootehill,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,60000.0
H16,Cootehill,7,2010,New,All Buyer Types,300775.0
H16,Cootehill,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,300775.0
H16,Cootehill,7,2010,New,Household Buyer - Former Owner-Occupier,
H16,Cootehill,7,2010,New,Household Buyer - Non-Occupier,
H16,Cootehill,7,2010,Existing,All Buyer Types,60000.0
